"chlorphyll:435,665",,,
Well,"chlorphyll:435,665",Reading Date/Time,Well ID
A1,22,12/6/2021 15:00,SPL1
B1,16,12/6/2021 15:00,SPL2
C1,17,12/6/2021 15:00,SPL3
D1,14,12/6/2021 15:00,SPL4
E1,16,12/6/2021 15:00,SPL5
F1,20,12/6/2021 15:00,SPL6
G1,15,12/6/2021 15:00,SPL7
H1,17,12/6/2021 15:00,SPL8
A2,20,12/6/2021 15:00,SPL9
B2,18,12/6/2021 15:00,SPL10
C2,20,12/6/2021 15:00,SPL11
D2,12,12/6/2021 15:00,SPL12
E2,20,12/6/2021 15:00,SPL13
F2,16,12/6/2021 15:00,SPL14
G2,13,12/6/2021 15:00,SPL15
H2,15,12/6/2021 15:00,SPL16
A3,17,12/6/2021 15:00,SPL17
B3,17,12/6/2021 15:00,SPL18
C3,15,12/6/2021 15:00,SPL19
D3,12,12/6/2021 15:00,SPL20
E3,12,12/6/2021 15:00,SPL21
F3,16,12/6/2021 15:00,SPL22
G3,15,12/6/2021 15:00,SPL23
H3,17,12/6/2021 15:00,SPL24
A4,19,12/6/2021 15:00,SPL25
B4,14,12/6/2021 15:00,SPL26
C4,14,12/6/2021 15:00,SPL27
D4,17,12/6/2021 15:00,SPL28
E4,17,12/6/2021 15:00,SPL29
F4,18,12/6/2021 15:00,SPL30
G4,17,12/6/2021 15:00,SPL31
H4,13,12/6/2021 15:00,SPL32
A5,21,12/6/2021 15:00,SPL33
B5,12,12/6/2021 15:00,SPL34
C5,14,12/6/2021 15:00,SPL35
D5,18,12/6/2021 15:00,SPL36
E5,15,12/6/2021 15:00,SPL37
F5,12,12/6/2021 15:00,SPL38
G5,15,12/6/2021 15:00,SPL39
H5,13,12/6/2021 15:00,SPL40
A6,17,12/6/2021 15:00,SPL41
B6,18,12/6/2021 15:00,SPL42
C6,16,12/6/2021 15:00,SPL43
D6,18,12/6/2021 15:00,SPL44
E6,19,12/6/2021 15:00,SPL45
F6,23,12/6/2021 15:00,SPL46
G6,13,12/6/2021 15:00,SPL47
H6,12,12/6/2021 15:00,SPL48
A7,2,12/6/2021 15:00,SPL49
B7,2,12/6/2021 15:00,SPL50
C7,0,12/6/2021 15:00,SPL51
D7,1,12/6/2021 15:00,SPL52
E7,4,12/6/2021 15:00,SPL53
F7,3,12/6/2021 15:00,SPL54
G7,1,12/6/2021 15:00,SPL55
H7,3,12/6/2021 15:00,SPL56
A8,0,12/6/2021 15:00,SPL57
B8,2,12/6/2021 15:00,SPL58
C8,1,12/6/2021 15:00,SPL59
D8,5,12/6/2021 15:00,SPL60
E8,3,12/6/2021 15:00,SPL61
F8,2,12/6/2021 15:00,SPL62
G8,1,12/6/2021 15:00,SPL63
H8,1,12/6/2021 15:00,SPL64
A9,1,12/6/2021 15:00,SPL65
B9,0,12/6/2021 15:00,SPL66
C9,1,12/6/2021 15:00,SPL67
D9,1,12/6/2021 15:00,SPL68
E9,1,12/6/2021 15:00,SPL69
F9,3,12/6/2021 15:00,SPL70
G9,1,12/6/2021 15:00,SPL71
H9,2,12/6/2021 15:00,SPL72
A10,1,12/6/2021 15:00,SPL73
B10,1,12/6/2021 15:00,SPL74
C10,0,12/6/2021 15:00,SPL75
D10,0,12/6/2021 15:00,SPL76
E10,0,12/6/2021 15:00,SPL77
F10,3,12/6/2021 15:00,SPL78
G10,1,12/6/2021 15:00,SPL79
H10,0,12/6/2021 15:00,SPL80
A11,14,12/6/2021 15:00,SPL81
B11,18,12/6/2021 15:00,SPL82
C11,18,12/6/2021 15:00,SPL83
D11,19,12/6/2021 15:00,SPL84
E11,14,12/6/2021 15:00,SPL85
F11,18,12/6/2021 15:00,SPL86
G11,18,12/6/2021 15:00,SPL87
H11,23,12/6/2021 15:00,SPL88
A12,3,12/6/2021 15:00,SPL89
B12,4,12/6/2021 15:00,SPL90
C12,5,12/6/2021 15:00,SPL91
D12,3,12/6/2021 15:00,SPL92
E12,5,12/6/2021 15:00,SPL93
F12,3,12/6/2021 15:00,SPL94
G12,4,12/6/2021 15:00,SPL95
H12,2,12/6/2021 15:00,SPL96
