"chlorphyll:435,665",,,
Well,"chlorphyll:435,665",Reading Date/Time,Well ID
A1,19,12/7/2021 14:13,SPL1
B1,14,12/7/2021 14:13,SPL2
C1,15,12/7/2021 14:13,SPL3
D1,19,12/7/2021 14:13,SPL4
E1,18,12/7/2021 14:13,SPL5
F1,16,12/7/2021 14:13,SPL6
G1,16,12/7/2021 14:13,SPL7
H1,15,12/7/2021 14:13,SPL8
A2,18,12/7/2021 14:13,SPL9
B2,16,12/7/2021 14:13,SPL10
C2,17,12/7/2021 14:13,SPL11
D2,17,12/7/2021 14:13,SPL12
E2,16,12/7/2021 14:13,SPL13
F2,14,12/7/2021 14:13,SPL14
G2,20,12/7/2021 14:13,SPL15
H2,15,12/7/2021 14:13,SPL16
A3,14,12/7/2021 14:13,SPL17
B3,17,12/7/2021 14:13,SPL18
C3,15,12/7/2021 14:13,SPL19
D3,9,12/7/2021 14:13,SPL20
E3,14,12/7/2021 14:13,SPL21
F3,15,12/7/2021 14:13,SPL22
G3,11,12/7/2021 14:13,SPL23
H3,20,12/7/2021 14:13,SPL24
A4,22,12/7/2021 14:13,SPL25
B4,20,12/7/2021 14:13,SPL26
C4,15,12/7/2021 14:13,SPL27
D4,19,12/7/2021 14:13,SPL28
E4,14,12/7/2021 14:13,SPL29
F4,16,12/7/2021 14:13,SPL30
G4,19,12/7/2021 14:13,SPL31
H4,15,12/7/2021 14:13,SPL32
A5,19,12/7/2021 14:13,SPL33
B5,16,12/7/2021 14:13,SPL34
C5,14,12/7/2021 14:13,SPL35
D5,16,12/7/2021 14:13,SPL36
E5,15,12/7/2021 14:13,SPL37
F5,12,12/7/2021 14:13,SPL38
G5,12,12/7/2021 14:13,SPL39
H5,14,12/7/2021 14:13,SPL40
A6,18,12/7/2021 14:13,SPL41
B6,11,12/7/2021 14:13,SPL42
C6,19,12/7/2021 14:13,SPL43
D6,12,12/7/2021 14:13,SPL44
E6,16,12/7/2021 14:13,SPL45
F6,16,12/7/2021 14:13,SPL46
G6,12,12/7/2021 14:13,SPL47
H6,17,12/7/2021 14:13,SPL48
A7,17,12/7/2021 14:13,SPL49
B7,16,12/7/2021 14:13,SPL50
C7,22,12/7/2021 14:13,SPL51
D7,22,12/7/2021 14:13,SPL52
E7,19,12/7/2021 14:13,SPL53
F7,21,12/7/2021 14:13,SPL54
G7,18,12/7/2021 14:13,SPL55
H7,18,12/7/2021 14:13,SPL56
A8,0,12/7/2021 14:13,SPL57
B8,2,12/7/2021 14:13,SPL58
C8,1,12/7/2021 14:13,SPL59
D8,0,12/7/2021 14:13,SPL60
E8,2,12/7/2021 14:13,SPL61
F8,1,12/7/2021 14:13,SPL62
G8,2,12/7/2021 14:13,SPL63
H8,1,12/7/2021 14:13,SPL64
A9,2,12/7/2021 14:13,SPL65
B9,1,12/7/2021 14:13,SPL66
C9,0,12/7/2021 14:13,SPL67
D9,2,12/7/2021 14:13,SPL68
E9,1,12/7/2021 14:13,SPL69
F9,1,12/7/2021 14:13,SPL70
G9,0,12/7/2021 14:13,SPL71
H9,3,12/7/2021 14:13,SPL72
A10,2,12/7/2021 14:13,SPL73
B10,3,12/7/2021 14:13,SPL74
C10,0,12/7/2021 14:13,SPL75
D10,3,12/7/2021 14:13,SPL76
E10,1,12/7/2021 14:13,SPL77
F10,0,12/7/2021 14:13,SPL78
G10,1,12/7/2021 14:13,SPL79
H10,2,12/7/2021 14:13,SPL80
A11,11,12/7/2021 14:13,SPL81
B11,20,12/7/2021 14:13,SPL82
C11,18,12/7/2021 14:13,SPL83
D11,16,12/7/2021 14:13,SPL84
E11,16,12/7/2021 14:13,SPL85
F11,17,12/7/2021 14:13,SPL86
G11,16,12/7/2021 14:13,SPL87
H11,12,12/7/2021 14:13,SPL88
A12,2,12/7/2021 14:13,SPL89
B12,5,12/7/2021 14:13,SPL90
C12,3,12/7/2021 14:13,SPL91
D12,7,12/7/2021 14:13,SPL92
E12,5,12/7/2021 14:13,SPL93
F12,3,12/7/2021 14:13,SPL94
G12,3,12/7/2021 14:13,SPL95
H12,5,12/7/2021 14:13,SPL96
