0	9	11	15	18	22	23
1	0	2	1	2	5	0
2	0	3	4	1	4	5
3	0	0	2	2	3	4
4	0	2	4	2	3	0
5	0	2	3	2	6	0
6	0	2	3	2	5	0
7	0	4	4	2	3	4
8	0	2	3	2	3	3
9	0	2	1	3	7	0
10	0	1	3	2	5	0
11	0	0	0	0	2	2
12	0	0	1	0	3	0
13	0	0	1	0	0	2
14	0	0	1	1	2	0
15	0	0	2	0	2	0
16	0	0	1	0	0	0
17	0	99	99	99	99	99
18	0	0	1	1	2	2
19	0	0	1	0	1	0
20	0	0	2	1	4	0
21	0	0	0	0	0	1
22	0	0	1	1	4	0
23	0	0	0	1	2	2
24	0	0	1	99	99	99
25	0	0	1	0	2	1
26	0	0	0	1	2	0
27	0	0	0	0	1	0
28	0	0	1	1	2	0
29	0	0	0	0	0	0
30	0	0	0	0	1	0
31	0	0	0	1	2	0
32	0	0	1	0	4	0
33	0	0	1	0	2	0
34	0	0	0	0	2	0
35	0	0	0	0	2	0
36	0	0	1	0	2	0
37	0	0	0	1	1	0
38	0	0	0	2	1	0
39	0	0	0	1	0	0
40	0	2	3	102	99	99
41	0	0	3	4	3	0
42	0	1	2	101	99	99
43	0	1	103	99	99	99
44	0	0	3	0	99	99
45	0	0	6	3	2	0
46	0	1	3	99	99	99
47	0	3	4	99	99	99
48	0	99	99	99	99	99
49	0	0	5	0	99	99
50	0	0	0	2	2	0
51	0	0	99	99	99	99
52	0	0	0	1	3	0
53	0	0	1	2	2	0
54	0	0	2	1	1	0
55	0	0	0	0	0	0
56	0	0	0	99	99	99
57	0	99	99	99	99	99
58	0	0	0	0	99	99
59	0	0	0	0	3	0
60	0	0	1	0	3	2
61	0	0	0	0	99	99
62	0	0	0	0	0	0
63	0	0	0	0	2	0
64	0	0	99	99	99	99
65	0	0	0	0	1	0
66	0	0	99	99	99	99
67	0	0	0	0	1	0
68	0	0	0	0	0	0
69	0	0	0	0	0	0
70	0	0	0	0	1	0
71	0	0	0	0	1	0
72	0	0	0	0	1	0
73	0	0	0	0	2	0
74	0	99	99	99	99	99
75	0	0	0	0	0	1
76	0	5	4	4	10	1
77	0	3	5	5	4	1
78	0	2	7	3	2	1
79	0	4	9	8	2	9
80	0	99	99	99	99	99
81	0	0	8	6	2	5
82	0	3	9	5	2	0
83	0	4	12	4	5	9
84	0	0	108	99	99	99
85	0	3	1	5	7	0
86	0	0	7	3	5	4
87	0	0	5	5	4	6
88	0	4	2	4	10	0
89	0	0	5	4	6	8
90	0	0	7	3	12	0
91	0	0	4	4	12	0
92	0	2	4	4	6	0
93	0	0	4	4	6	8
94	0	0	6	4	6	6
95	0	0	1	1	5	7
96	0	0	3	1	4	6
97	0	2	1	2	7	0
98	0	0	0	0	2	0
99	0	0	2	3	5	6
100	0	0	3	3	7	7
101	0	1	4	4	5	8
102	0	0	3	4	4	4
103	0	0	2	3	6	6
104	0	1	1	1	8	0
105	0	1	1	1	4	6
106	0	0	3	2	4	7
107	0	0	2	3	11	0
108	0	101	99	99	99	99
109	0	1	2	2	4	0
110	0	1	1	1	4	4
111	0	1	1	3	3	7
112	0	1	2	5	4	0
113	0	0	3	2	4	7
114	0	1	2	3	6	7
115	0	2	9	99	99	99
116	0	99	99	99	99	99
117	2	0	7	99	99	99
118	0	2	10	99	99	99
119	0	3	7	0	101	99
120	0	2	6	99	99	99
121	0	0	9	99	99	99
122	0	1	4	99	99	99
123	0	1	5	1	99	99
124	0	4	12	99	99	99
125	0	0	3	4	2	0
126	0	1	3	5	2	99
127	0	1	2	4	5	7
128	0	2	3	5	11	0
129	0	2	99	99	99	99
130	0	0	5	4	6	8
131	0	0	5	4	8	0
132	0	99	99	99	99	99
133	0	0	4	4	6	6
134	0	0	4	102	99	99
135	0	99	99	99	99	99
136	0	99	99	99	99	99
137	0	0	99	99	99	99
138	0	0	1	1	8	1
139	0	0	2	2	3	6
140	0	1	1	6	6	0
141	0	0	2	2	10	0
142	0	0	1	3	5	5
143	0	0	2	99	99	99
144	0	0	1	3	7	0
145	0	0	3	3	5	99
146	0	0	3	4	4	4
147	0	1	1	3	6	7
148	0	0	2	2	4	99
149	0	0	2	2	5	6
150	0	0	101	99	99	99
151	0	1	99	99	99	99
152	0	101	99	99	99	99
153	0	2	103	99	99	99
154	0	101	99	99	99	99
155	0	3	2	3	0	99
156	0	1	1	1	4	0
157	0	0	2	2	3	0
158	0	0	0	2	1	2
159	0	0	1	1	3	0
160	0	0	1	1	3	0
161	0	0	0	1	2	3
162	0	0	99	99	99	99
163	0	0	0	1	3	2
164	0	0	99	99	99	99
165	0	0	0	1	2	0
166	0	0	0	0	7	0
167	0	0	0	0	3	2
168	0	0	0	1	3	3
169	0	0	0	0	1	4
170	0	0	0	0	2	4
171	0	0	1	0	3	4
172	0	0	0	1	2	4
173	0	0	0	0	2	0
174	0	0	0	2	3	0
175	0	0	0	2	3	3
176	0	0	1	1	1	4
177	0	0	0	0	2	3
178	0	2	105	99	99	99
179	0	2	10	99	99	99
180	0	2	109	99	99	99
181	0	1	6	3	0	99
182	0	2	3	6	5	0
183	0	0	4	4	4	8
184	0	0	0	3	12	0
185	0	0	0	1	10	0
186	0	0	1	99	99	99
187	0	1	1	7	5	9
188	0	0	0	2	5	5
189	0	0	0	4	15	0
190	0	0	102	99	99	99
191	0	0	2	1	2	2
192	0	0	99	99	99	99
193	0	2	99	99	99	99
194	0	1	1	4	1	2
195	0	0	1	2	6	4
196	0	2	1	1	0	99
197	0	0	1	3	5	5
