Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
10.01.22 09:52:10,0.03,112.47,113.97,109.02,114.3,110.66,112.81,110.99,116.13,110.5,108.69,110.5,112.81,110.83,109.68,108.69,108.86,114.96,113.63,110.17,112.81,108.2,110.17,110.5,112.97
10.01.22 09:54:11,2.05,111.65,112.64,108.69,112.97,110.33,112.64,110.5,115.8,110.17,108.53,110.5,112.81,110.5,109.51,108.2,108.2,114.46,113.3,109.68,112.14,107.39,109.84,109.84,112.47
10.01.22 09:56:12,4.07,111.16,111.48,108.04,111.81,109.84,112.47,110.17,115.63,109.68,108.04,110.83,112.31,110.33,109.35,107.88,108.04,113.8,113.14,109.51,111.81,107.06,109.19,109.51,112.14
10.01.22 09:58:16,6.13,110.83,110.99,107.71,111.32,109.84,112.47,109.68,115.3,109.51,108.04,110.66,111.81,110.33,109.35,107.23,107.55,113.63,112.81,109.51,111.32,106.74,108.86,109.35,111.81
10.01.22 10:00:16,8.13,110.33,110.17,107.39,110.66,109.68,112.31,109.51,115.46,109.51,108.04,110.33,111.81,110,109.19,107.23,107.39,113.3,112.97,109.19,110.83,106.9,109.02,109.02,111.48
10.01.22 10:02:16,10.13,110.17,109.68,107.55,110.33,109.51,112.31,109.19,115.63,109.68,108.04,110.33,111.98,110,109.51,106.74,107.39,112.97,112.81,109.19,110.66,106.41,108.69,108.86,111.48
10.01.22 10:04:16,12.13,109.68,109.35,107.39,109.84,109.51,112.31,109.02,115.3,109.51,108.04,110.17,111.65,110,109.19,106.74,107.55,113.14,112.97,109.19,110.17,106.25,108.37,108.69,111.48
10.01.22 10:06:17,14.15,109.84,108.86,106.74,109.68,109.35,112.31,109.19,115.13,109.35,107.55,110.33,111.65,110,109.19,106.57,107.39,112.97,112.97,109.19,109.68,106.41,108.2,108.86,111.32
10.01.22 10:08:18,16.17,109.68,108.86,106.9,109.51,109.51,112.47,108.86,115.46,109.68,108.04,110.33,111.65,109.84,109.35,106.57,107.55,113.14,112.97,109.19,110.17,106.41,108.37,109.02,110.99
10.01.22 10:10:18,18.17,109.35,109.19,106.41,109.68,109.51,112.31,109.02,115.13,109.51,108.2,110.33,111.81,110.17,109.19,106.74,107.39,112.81,112.81,109.02,110.33,106.09,108.04,108.53,111.32
10.01.22 10:12:20,20.2,109.02,109.19,106.09,109.51,109.35,111.65,108.69,114.63,109.19,108.04,110.5,111.16,109.68,109.02,106.74,107.23,112.64,112.64,108.53,110,105.76,108.2,108.53,110.83
10.01.22 10:14:20,22.2,109.51,109.51,106.09,109.35,109.68,112.14,109.02,114.63,109.35,107.88,110.17,111.16,109.84,109.02,106.9,107.39,112.81,112.97,109.02,110.33,105.93,108.2,108.37,110.83
10.01.22 10:16:21,24.22,109.35,110.17,106.25,109.35,109.35,111.98,109.19,114.8,109.19,108.04,109.68,111.16,110,109.35,106.74,107.06,112.81,112.81,109.02,110.5,106.09,108.69,108.69,110.83
10.01.22 10:18:22,26.23,109.68,109.51,106.57,109.19,109.35,111.98,109.19,114.96,108.86,107.88,110.17,111.16,109.51,109.19,106.74,106.74,112.64,112.64,108.53,110.33,106.09,108.04,108.2,110.83
10.01.22 10:20:23,28.25,109.51,109.51,106.41,109.02,109.19,111.81,109.19,114.46,108.86,107.55,109.84,110.66,109.68,109.02,106.41,106.9,112.47,112.47,108.37,110.5,105.93,108.2,108.37,110.5
10.01.22 10:22:24,30.27,108.86,109.35,106.25,108.86,109.19,111.48,108.86,114.46,108.86,107.55,109.84,110.5,109.35,109.02,106.74,106.57,112.47,112.47,108.2,110.17,105.93,108.2,108.2,110.17
