Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
29.11.21 13:04:51,0.03,119.15,118.47,121.34,123.72,No Sensor,119.15,115.63,No Sensor,114.3,115.3,No Sensor,115.46,No Sensor,121.51,115.13,No Sensor,116.13,No Sensor,116.63,112.47,No Sensor,117.97,119.65,No Sensor
29.11.21 13:06:51,2.03,119.31,117.97,120.66,123.89,No Sensor,118.81,115.46,No Sensor,113.63,115.8,No Sensor,115.8,No Sensor,120.33,115.3,No Sensor,116.8,No Sensor,115.63,112.97,No Sensor,117.63,119.48,No Sensor
29.11.21 13:08:52,4.05,119.48,117.63,119.65,124.4,No Sensor,118.98,115.63,No Sensor,113.63,115.63,No Sensor,115.96,No Sensor,119.65,115.8,No Sensor,117.13,No Sensor,115.46,113.63,No Sensor,117.97,119.15,No Sensor
29.11.21 13:10:52,6.05,119.15,117.3,118.64,123.72,No Sensor,118.81,115.63,No Sensor,113.63,116.13,No Sensor,115.63,No Sensor,119.15,116.13,No Sensor,117.3,No Sensor,114.8,113.47,No Sensor,117.63,118.98,No Sensor
29.11.21 13:12:52,8.05,118.98,117.13,118.31,123.89,No Sensor,118.98,115.46,No Sensor,113.47,116.13,No Sensor,116.46,No Sensor,118.64,115.96,No Sensor,117.47,No Sensor,114.46,113.47,No Sensor,117.47,118.98,No Sensor
29.11.21 13:14:52,10.05,119.31,116.8,117.97,123.55,No Sensor,118.47,115.3,No Sensor,113.14,115.96,No Sensor,115.96,No Sensor,118.47,116.13,No Sensor,117.47,No Sensor,114.13,113.63,No Sensor,117.3,118.64,No Sensor
29.11.21 13:16:52,12.05,119.31,116.8,117.63,123.38,No Sensor,118.64,115.63,No Sensor,113.14,116.63,No Sensor,116.13,No Sensor,118.47,116.46,No Sensor,117.8,No Sensor,114.3,113.97,No Sensor,117.13,118.47,No Sensor
29.11.21 13:18:52,14.05,118.81,116.46,117.3,123.21,No Sensor,118.64,115.3,No Sensor,112.97,116.46,No Sensor,115.8,No Sensor,118.14,116.13,No Sensor,117.3,No Sensor,113.47,113.8,No Sensor,117.13,117.97,No Sensor
29.11.21 13:20:52,16.05,119.15,116.46,116.96,123.38,No Sensor,118.31,115.13,No Sensor,112.97,116.63,No Sensor,115.46,No Sensor,118.14,116.3,No Sensor,117.47,No Sensor,113.3,113.8,No Sensor,117.13,118.14,No Sensor
29.11.21 13:22:52,18.05,118.64,116.13,116.46,123.21,No Sensor,118.14,115.13,No Sensor,112.64,116.13,No Sensor,115.8,No Sensor,117.63,116.13,No Sensor,117.3,No Sensor,112.97,113.97,No Sensor,116.96,117.8,No Sensor
29.11.21 13:24:52,20.05,118.64,116.13,116.46,123.38,No Sensor,117.8,115.13,No Sensor,112.81,116.3,No Sensor,115.63,No Sensor,117.63,115.96,No Sensor,117.47,No Sensor,112.64,113.47,No Sensor,116.63,117.63,No Sensor
29.11.21 13:26:52,22.05,118.64,115.63,116.13,122.87,No Sensor,117.63,114.8,No Sensor,112.47,115.96,No Sensor,115.63,No Sensor,117.13,115.96,No Sensor,117.3,No Sensor,112.31,113.47,No Sensor,116.8,117.47,No Sensor
29.11.21 13:28:52,24.05,118.31,115.63,116.13,123.04,No Sensor,117.63,114.8,No Sensor,112.47,116.3,No Sensor,115.46,No Sensor,117.3,115.8,No Sensor,117.63,No Sensor,111.98,113.63,No Sensor,116.46,116.8,No Sensor
29.11.21 13:30:52,26.05,118.47,115.46,116.13,122.87,No Sensor,117.47,114.8,No Sensor,112.31,116.3,No Sensor,115.46,No Sensor,116.8,115.63,No Sensor,117.3,No Sensor,112.31,113.3,No Sensor,116.46,116.96,No Sensor
29.11.21 13:32:53,28.07,118.31,115.63,115.96,123.21,No Sensor,117.63,114.8,No Sensor,112.64,116.3,No Sensor,115.3,No Sensor,117.13,115.63,No Sensor,117.13,No Sensor,112.14,113.63,No Sensor,116.3,116.8,No Sensor
29.11.21 13:34:53,30.07,118.31,115.13,115.8,122.7,No Sensor,117.47,114.3,No Sensor,112.14,116.13,No Sensor,115.3,No Sensor,116.8,115.46,No Sensor,116.96,No Sensor,111.65,113.47,No Sensor,116.13,116.8,No Sensor
29.11.21 13:36:53,32.07,118.31,115.3,115.63,122.53,No Sensor,117.3,114.46,No Sensor,112.14,115.96,No Sensor,115.13,No Sensor,116.8,115.46,No Sensor,117.13,No Sensor,111.81,113.3,No Sensor,116.46,116.96,No Sensor
29.11.21 13:38:53,34.07,118.14,114.8,115.46,122.53,No Sensor,117.3,113.97,No Sensor,112.14,116.13,No Sensor,114.96,No Sensor,116.63,115.13,No Sensor,116.96,No Sensor,111.32,113.3,No Sensor,116.13,116.3,No Sensor
29.11.21 13:40:53,36.07,117.97,114.8,115.3,122.53,No Sensor,116.96,114.3,No Sensor,111.81,115.63,No Sensor,115.13,No Sensor,116.3,115.46,No Sensor,116.96,No Sensor,111.48,113.3,No Sensor,116.3,116.46,No Sensor
29.11.21 13:42:53,38.07,117.97,114.63,115.13,122.36,No Sensor,116.96,114.3,No Sensor,111.81,115.8,No Sensor,114.8,No Sensor,116.46,115.13,No Sensor,117.13,No Sensor,111.32,113.3,No Sensor,116.13,116.8,No Sensor
29.11.21 13:44:53,40.07,117.8,114.3,115.13,122.36,No Sensor,117.13,113.8,No Sensor,111.81,115.63,No Sensor,114.63,No Sensor,116.3,115.13,No Sensor,116.8,No Sensor,110.99,112.97,No Sensor,116.3,116.3,No Sensor
29.11.21 13:46:53,42.07,117.3,114.3,114.8,122.02,No Sensor,116.63,113.63,No Sensor,111.65,115.46,No Sensor,114.63,No Sensor,115.96,114.96,No Sensor,116.8,No Sensor,110.99,113.14,No Sensor,116.13,116.3,No Sensor
29.11.21 13:48:53,44.07,117.97,114.46,115.13,122.36,No Sensor,116.96,113.8,No Sensor,111.48,115.63,No Sensor,114.8,No Sensor,115.96,114.8,No Sensor,116.8,No Sensor,111.16,112.81,No Sensor,116.3,116.3,No Sensor
29.11.21 13:50:53,46.07,117.47,114.3,115.13,122.02,No Sensor,116.8,113.97,No Sensor,111.48,115.46,No Sensor,114.8,No Sensor,116.13,114.8,No Sensor,116.96,No Sensor,110.83,113.14,No Sensor,116.3,116.3,No Sensor
29.11.21 13:52:54,48.08,117.47,114.3,114.46,122.19,No Sensor,116.63,113.8,No Sensor,111.32,115.46,No Sensor,114.8,No Sensor,115.63,114.96,No Sensor,116.46,No Sensor,110.66,112.97,No Sensor,115.96,116.46,No Sensor
29.11.21 13:54:54,50.08,117.8,114.13,114.3,121.85,No Sensor,116.63,113.8,No Sensor,111.32,115.3,No Sensor,114.8,No Sensor,115.8,114.63,No Sensor,116.96,No Sensor,110.66,112.64,No Sensor,116.3,116.3,No Sensor
29.11.21 13:56:54,52.08,117.47,114.13,114.8,121.85,No Sensor,116.46,113.63,No Sensor,111.32,115.46,No Sensor,114.96,No Sensor,115.8,114.63,No Sensor,116.8,No Sensor,110.66,112.81,No Sensor,116.3,116.46,No Sensor
29.11.21 13:58:54,54.08,117.3,114.13,114.63,122.02,No Sensor,115.96,113.63,No Sensor,111.32,115.3,No Sensor,114.63,No Sensor,115.8,114.46,No Sensor,116.8,No Sensor,110.66,112.97,No Sensor,115.8,116.13,No Sensor
29.11.21 14:00:54,56.08,117.3,114.13,114.13,121.68,No Sensor,116.13,113.3,No Sensor,111.32,115.13,No Sensor,114.46,No Sensor,115.3,114.3,No Sensor,116.3,No Sensor,110.17,112.81,No Sensor,115.8,116.13,No Sensor
29.11.21 14:02:54,58.08,117.13,114.13,114.46,121.85,No Sensor,116.13,113.14,No Sensor,111.32,115.3,No Sensor,114.63,No Sensor,115.46,114.3,No Sensor,116.46,No Sensor,110,112.64,No Sensor,115.46,115.96,No Sensor
29.11.21 14:04:54,60.08,116.96,113.97,114.46,121.68,No Sensor,116.13,113.14,No Sensor,110.99,115.3,No Sensor,114.3,No Sensor,115.3,114.3,No Sensor,116.63,No Sensor,110,112.64,No Sensor,115.46,116.13,No Sensor
29.11.21 14:06:55,62.1,117.13,113.8,114.46,121.51,No Sensor,115.8,113.14,No Sensor,110.83,114.96,No Sensor,113.97,No Sensor,115.3,114.46,No Sensor,116.3,No Sensor,110.17,112.47,No Sensor,115.46,115.8,No Sensor
29.11.21 14:08:55,64.1,117.13,113.97,114.3,121.68,No Sensor,115.63,113.14,No Sensor,110.83,115.13,No Sensor,114.13,No Sensor,115.13,114.46,No Sensor,116.3,No Sensor,110.17,112.47,No Sensor,115.13,115.63,No Sensor
29.11.21 14:10:55,66.1,117.13,113.63,114.3,121.34,No Sensor,115.96,112.97,No Sensor,110.83,115.13,No Sensor,114.46,No Sensor,115.13,114.13,No Sensor,116.63,No Sensor,110.17,112.64,No Sensor,115.63,115.96,No Sensor
29.11.21 14:12:55,68.1,117.13,113.47,114.3,121.34,No Sensor,115.63,113.14,No Sensor,110.83,114.8,No Sensor,113.97,No Sensor,115.13,114.13,No Sensor,116.3,No Sensor,109.84,112.47,No Sensor,115.13,115.96,No Sensor
29.11.21 14:14:55,70.1,117.13,113.63,113.97,121.68,No Sensor,115.8,112.97,No Sensor,110.83,114.96,No Sensor,114.13,No Sensor,114.96,114.3,No Sensor,116.13,No Sensor,109.84,111.98,No Sensor,115.46,115.96,No Sensor
29.11.21 14:16:55,72.1,116.96,113.97,113.97,121.85,No Sensor,115.63,112.97,No Sensor,110.83,114.96,No Sensor,114.3,No Sensor,114.96,114.3,No Sensor,116.3,No Sensor,109.84,112.47,No Sensor,115.13,115.8,No Sensor
29.11.21 14:18:55,74.1,116.8,113.47,113.97,121.17,No Sensor,115.46,112.81,No Sensor,110.66,114.8,No Sensor,113.8,No Sensor,114.8,114.13,No Sensor,116.13,No Sensor,109.84,112.31,No Sensor,115.13,115.63,No Sensor
29.11.21 14:20:55,76.1,116.96,113.47,113.97,121.34,No Sensor,115.46,112.81,No Sensor,110.66,114.8,No Sensor,113.8,No Sensor,114.8,113.97,No Sensor,116.13,No Sensor,109.68,112.47,No Sensor,115.13,115.46,No Sensor
29.11.21 14:22:55,78.1,116.8,113.47,113.63,121.17,No Sensor,115.3,112.81,No Sensor,110.5,114.63,No Sensor,113.63,No Sensor,114.63,114.13,No Sensor,115.96,No Sensor,109.51,112.14,No Sensor,114.96,115.46,No Sensor
29.11.21 14:24:55,80.1,117.13,113.47,113.63,120.83,No Sensor,115.13,112.81,No Sensor,110.66,114.63,No Sensor,113.8,No Sensor,114.63,113.8,No Sensor,116.3,No Sensor,109.68,112.14,No Sensor,114.96,115.63,No Sensor
29.11.21 14:26:55,82.1,116.63,113.14,113.97,121,No Sensor,114.96,112.97,No Sensor,110.66,114.63,No Sensor,113.47,No Sensor,114.63,113.63,No Sensor,115.96,No Sensor,109.51,112.14,No Sensor,114.96,114.96,No Sensor
29.11.21 14:28:55,84.1,116.46,112.97,113.63,121.34,No Sensor,115.13,112.47,No Sensor,110.5,114.46,No Sensor,113.63,No Sensor,114.46,113.63,No Sensor,115.96,No Sensor,109.35,111.81,No Sensor,114.8,115.13,No Sensor
29.11.21 14:30:56,86.12,116.63,113.3,113.8,121.34,No Sensor,115.13,112.64,No Sensor,110.33,114.63,No Sensor,113.8,No Sensor,114.46,113.47,No Sensor,115.8,No Sensor,109.35,112.14,No Sensor,114.96,115.46,No Sensor
