Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
17.01.22 09:43:13,0.03,116.13,114.3,114.3,No Sensor,113.63,117.8,110.66,112.14,112.47,112.47,No Sensor,108.53,No Sensor,106.09,109.68,110.99,110.83,113.47,No Sensor,No Sensor,107.88,110.83,111.16,111.65
17.01.22 09:45:14,2.05,116.3,114.3,113.14,No Sensor,113.63,117.13,110.17,111.98,112.47,112.14,No Sensor,107.71,No Sensor,105.93,109.84,110.99,110.83,112.97,No Sensor,No Sensor,108.37,110.5,110.83,110.99
17.01.22 09:47:15,4.07,115.96,113.97,112.64,No Sensor,113.47,116.46,109.68,110.99,112.14,111.81,No Sensor,107.23,No Sensor,105.76,109.84,110.99,110,112.47,No Sensor,No Sensor,108.04,109.84,109.84,110.5
17.01.22 09:49:19,6.13,116.46,113.63,112.31,No Sensor,113.47,116.3,109.19,111.16,112.14,111.65,No Sensor,106.9,No Sensor,106.09,109.84,111.16,110,112.31,No Sensor,No Sensor,108.2,109.84,109.68,110.17
17.01.22 09:51:19,8.13,115.96,113.63,111.81,No Sensor,113.3,115.96,108.69,110.66,112.14,111.48,No Sensor,106.25,No Sensor,105.44,109.68,111.32,109.35,111.81,No Sensor,No Sensor,107.88,109.35,109.19,109.68
17.01.22 09:53:19,10.13,116.3,113.3,111.16,No Sensor,113.47,115.63,108.2,110.17,112.81,111.32,No Sensor,106.41,No Sensor,105.6,110.17,110.99,109.19,111.32,No Sensor,No Sensor,108.2,109.02,108.86,109.51
17.01.22 09:55:20,12.15,115.96,112.97,110.99,No Sensor,113.14,115.3,108.2,110,113.14,111.16,No Sensor,106.25,No Sensor,105.6,110.17,110.83,109.02,111.32,No Sensor,No Sensor,108.04,109.19,108.53,109.19
17.01.22 09:57:20,14.15,116.3,112.47,110.66,No Sensor,113.14,115.13,107.71,110,113.3,110.99,No Sensor,106.09,No Sensor,105.28,109.84,110.99,108.53,110.99,No Sensor,No Sensor,108.2,108.69,108.37,109.02
17.01.22 09:59:21,16.17,115.8,112.47,110.5,No Sensor,112.47,114.63,107.06,109.84,113.14,110.5,No Sensor,106.09,No Sensor,104.79,109.84,110.83,108.69,110.83,No Sensor,No Sensor,108.04,108.53,108.04,108.69
17.01.22 10:01:22,18.18,115.96,112.14,110.17,No Sensor,112.64,114.63,106.9,110,113.14,110.5,No Sensor,106.57,No Sensor,104.95,109.84,110.66,109.02,110.33,No Sensor,No Sensor,107.71,108.37,107.88,108.53
17.01.22 10:03:23,20.2,115.96,111.98,110.17,No Sensor,112.64,114.8,106.9,110.33,112.97,110.5,No Sensor,106.74,No Sensor,105.12,110,110.83,109.19,110.5,No Sensor,No Sensor,107.71,108.37,108.2,108.69
17.01.22 10:05:25,22.23,115.63,112.14,110,No Sensor,112.14,114.46,107.06,110.83,112.64,110.66,No Sensor,106.57,No Sensor,104.63,109.51,110.99,109.19,110.66,No Sensor,No Sensor,107.71,108.69,108.2,108.53
17.01.22 10:07:26,24.25,115.46,111.81,109.84,No Sensor,111.98,114.3,106.74,110.66,112.81,110.66,No Sensor,106.41,No Sensor,104.15,109.51,110.5,108.86,110.5,No Sensor,No Sensor,107.55,108.53,107.88,108.69
17.01.22 10:09:27,26.27,115.46,112.14,109.51,No Sensor,111.65,114.13,106.09,110.33,112.47,110.33,No Sensor,106.09,No Sensor,104.15,109.35,110.5,108.53,110.17,No Sensor,No Sensor,107.71,108.53,107.88,108.53
17.01.22 10:11:29,28.3,115.46,111.81,109.51,No Sensor,111.65,113.63,106.25,110.5,112.47,110.5,No Sensor,106.09,No Sensor,104.31,109.51,110.5,108.53,110.33,No Sensor,No Sensor,107.55,108.53,107.71,108.86
17.01.22 10:13:30,30.32,115.46,111.65,109.19,No Sensor,111.32,113.97,106.41,110.66,112.31,110.5,No Sensor,105.76,No Sensor,104.31,109.35,110.33,108.2,110,No Sensor,No Sensor,107.39,108.53,107.23,108.69
17.01.22 10:15:30,32.32,115.13,111.81,109.51,No Sensor,111.16,113.63,106.41,110.17,112.14,110.33,No Sensor,105.6,No Sensor,103.66,109.19,110.17,108.37,110,No Sensor,No Sensor,107.39,108.2,107.23,108.37
17.01.22 10:17:32,34.35,115.63,111.16,109.51,No Sensor,111.16,113.97,106.25,110.17,111.98,110.33,No Sensor,105.76,No Sensor,103.66,109.02,110.17,108.69,110,No Sensor,No Sensor,107.39,108.2,106.9,108.53
17.01.22 10:19:33,36.37,114.96,110.99,109.19,No Sensor,110.83,113.63,106.25,109.51,111.48,110.17,No Sensor,105.28,No Sensor,103.5,108.69,109.84,107.88,109.51,No Sensor,No Sensor,107.23,107.71,106.57,108.04
17.01.22 10:21:34,38.38,115.13,110.83,109.02,No Sensor,110.99,113.47,106.25,109.51,111.65,110.17,No Sensor,105.76,No Sensor,103.18,108.53,110.17,107.71,109.35,No Sensor,No Sensor,107.06,108.04,106.41,108.04
17.01.22 10:23:35,40.4,114.8,110.5,109.02,No Sensor,110.5,113.3,106.09,109.35,111.32,109.84,No Sensor,105.28,No Sensor,103.02,108.37,109.84,107.39,109.51,No Sensor,No Sensor,107.06,107.88,106.25,108.04
17.01.22 10:25:36,42.42,114.46,110.83,108.69,No Sensor,110.5,113.3,106.25,109.35,110.99,110,No Sensor,104.79,No Sensor,102.86,108.37,109.51,107.23,109.35,No Sensor,No Sensor,106.9,108.04,106.09,107.55
17.01.22 10:27:37,44.43,114.3,110.66,108.37,No Sensor,110.17,112.97,105.76,109.02,110.99,109.84,No Sensor,104.63,No Sensor,102.37,108.04,109.51,106.9,109.19,No Sensor,No Sensor,106.57,107.55,105.93,107.71
17.01.22 10:29:38,46.45,114.3,110.66,108.37,No Sensor,110,112.97,105.28,108.86,110.83,109.68,No Sensor,104.47,No Sensor,102.05,107.88,109.51,106.74,109.02,No Sensor,No Sensor,106.74,107.06,106.09,107.55
17.01.22 10:31:39,48.47,114.46,110.83,108.2,No Sensor,110,112.97,105.28,108.86,110.5,109.51,No Sensor,104.47,No Sensor,101.89,108.04,109.35,106.74,108.86,No Sensor,No Sensor,106.41,107.23,105.6,107.55
17.01.22 10:33:40,50.48,114.13,110.33,108.2,No Sensor,109.51,112.81,105.28,108.69,110.66,109.35,No Sensor,104.15,No Sensor,101.41,107.55,109.19,106.74,108.69,No Sensor,No Sensor,106.25,107.23,105.44,107.06
17.01.22 10:35:41,52.5,114.3,110.17,108.04,No Sensor,109.84,112.31,105.28,108.53,110.66,109.51,No Sensor,104.15,No Sensor,101.57,107.55,109.02,106.74,108.53,No Sensor,No Sensor,106.25,107.23,105.44,107.39
17.01.22 10:37:42,54.52,114.13,109.84,107.88,No Sensor,109.35,112.31,105.12,108.2,110.33,109.19,No Sensor,103.98,No Sensor,101.25,107.39,109.02,106.25,108.37,No Sensor,No Sensor,105.93,106.9,104.79,107.06
17.01.22 10:39:43,56.53,113.8,109.68,107.71,No Sensor,109.35,112.14,104.79,108.04,110,109.02,No Sensor,103.82,No Sensor,101.09,107.23,109.02,106.41,108.37,No Sensor,No Sensor,105.93,106.57,105.28,107.06
17.01.22 10:41:44,58.55,114.3,109.84,107.55,No Sensor,109.35,111.98,104.79,108.04,110.33,109.19,No Sensor,103.98,No Sensor,101.09,107.39,109.02,106.41,108.37,No Sensor,No Sensor,105.93,106.74,105.12,106.9
17.01.22 10:43:45,60.57,113.97,109.68,107.23,No Sensor,109.19,111.98,104.79,108.04,110.17,109.02,No Sensor,103.66,No Sensor,100.45,107.23,108.86,105.93,108.2,No Sensor,No Sensor,106.09,106.57,104.79,106.57
17.01.22 10:45:46,62.58,113.8,109.51,107.06,No Sensor,109.19,111.81,104.63,107.88,110,108.69,No Sensor,103.02,No Sensor,100.29,106.9,108.53,105.93,108.04,No Sensor,No Sensor,105.76,106.57,104.79,106.41
17.01.22 10:47:47,64.6,113.8,109.35,107.23,No Sensor,109.02,111.65,104.47,107.71,110,108.86,No Sensor,103.02,No Sensor,100.29,107.06,108.86,105.76,107.71,No Sensor,No Sensor,105.76,106.09,104.63,106.41
17.01.22 10:49:48,66.62,113.63,109.19,106.9,No Sensor,108.53,111.65,104.47,107.55,109.68,108.69,No Sensor,103.02,No Sensor,100.13,106.9,108.69,105.93,107.71,No Sensor,No Sensor,105.6,105.93,104.31,106.09
17.01.22 10:51:49,68.63,113.47,109.19,106.9,No Sensor,108.69,111.32,104.31,107.39,109.35,108.53,No Sensor,103.02,No Sensor,99.81,106.74,108.69,105.76,107.55,No Sensor,No Sensor,105.44,105.6,104.15,106.09
