Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
22.11.21 13:19:02,0.03,113.8,115.46,113.47,114.46,116.46,No Sensor,118.64,No Sensor,No Sensor,113.47,118.81,114.3,114.96,115.96,No Sensor,117.3,No Sensor,No Sensor,115.13,121,114.46,116.13,121.85,117.13
22.11.21 13:21:02,2.03,113.3,116.46,113.3,114.8,116.8,No Sensor,118.47,No Sensor,No Sensor,113.3,119.15,114.96,114.8,116.13,No Sensor,117.47,No Sensor,No Sensor,115.46,120.33,114.46,116.3,121,117.63
22.11.21 13:23:02,4.03,113.14,116.8,112.81,115.13,116.96,No Sensor,118.64,No Sensor,No Sensor,113.63,119.48,115.13,114.96,115.63,No Sensor,117.47,No Sensor,No Sensor,115.63,119.99,114.8,116.46,120.83,117.8
22.11.21 13:25:02,6.03,112.81,116.63,112.81,114.96,116.96,No Sensor,118.64,No Sensor,No Sensor,113.63,118.98,114.63,114.96,115.8,No Sensor,116.96,No Sensor,No Sensor,115.63,119.48,114.46,116.3,120.33,117.3
22.11.21 13:27:02,8.03,112.81,116.96,112.81,114.63,116.96,No Sensor,118.47,No Sensor,No Sensor,113.8,118.98,115.13,114.8,115.96,No Sensor,117.13,No Sensor,No Sensor,115.8,118.81,114.63,116.8,120.33,117.63
22.11.21 13:29:03,10.05,112.47,117.13,112.31,114.63,117.13,No Sensor,118.47,No Sensor,No Sensor,113.3,119.48,114.8,115.13,115.96,No Sensor,116.96,No Sensor,No Sensor,115.8,118.81,114.46,117.13,119.99,117.8
22.11.21 13:31:03,12.05,112.31,116.96,112.31,114.8,116.96,No Sensor,118.47,No Sensor,No Sensor,113.97,119.31,114.96,114.96,116.13,No Sensor,116.96,No Sensor,No Sensor,115.8,118.64,114.46,116.96,119.65,117.3
22.11.21 13:33:03,14.05,111.98,116.96,112.14,114.8,116.63,No Sensor,118.47,No Sensor,No Sensor,113.8,119.15,115.13,114.8,116.13,No Sensor,116.8,No Sensor,No Sensor,115.96,118.31,114.46,116.96,119.31,117.47
22.11.21 13:35:03,16.05,111.65,116.8,112.31,114.3,116.96,No Sensor,118.47,No Sensor,No Sensor,113.97,119.48,114.8,114.8,115.96,No Sensor,116.96,No Sensor,No Sensor,115.63,118.14,114.13,117.13,118.98,117.47
22.11.21 13:37:03,18.05,111.48,117.13,112.31,114.3,116.8,No Sensor,118.47,No Sensor,No Sensor,113.63,118.98,114.8,114.63,115.96,No Sensor,116.8,No Sensor,No Sensor,115.3,118.31,114.3,117.3,118.98,117.13
22.11.21 13:39:03,20.05,111.65,116.8,112.31,114.46,116.96,No Sensor,118.31,No Sensor,No Sensor,113.63,119.15,114.63,114.63,115.96,No Sensor,116.8,No Sensor,No Sensor,115.8,117.97,114.13,117.3,118.47,116.96
22.11.21 13:41:03,22.05,111.48,117.13,112.14,114.13,116.96,No Sensor,118.31,No Sensor,No Sensor,113.47,118.98,114.8,114.8,116.3,No Sensor,116.63,No Sensor,No Sensor,115.8,118.14,114.46,116.96,118.14,117.3
22.11.21 13:43:03,24.05,111.32,117.13,112.14,114.13,116.3,No Sensor,117.8,No Sensor,No Sensor,113.63,119.15,114.46,114.8,115.63,No Sensor,116.3,No Sensor,No Sensor,115.46,117.8,114.46,117.13,117.97,116.96
22.11.21 13:45:03,26.05,111.16,116.63,111.81,113.8,116.46,No Sensor,117.97,No Sensor,No Sensor,113.47,118.81,114.3,114.3,115.46,No Sensor,115.96,No Sensor,No Sensor,115.3,117.3,113.8,116.8,117.47,116.46
22.11.21 13:47:03,28.05,110.99,116.46,112.14,113.8,116.46,No Sensor,117.97,No Sensor,No Sensor,113.3,118.98,114.63,114.46,115.8,No Sensor,115.96,No Sensor,No Sensor,115.46,117.47,113.97,117.13,117.63,116.8
22.11.21 13:49:03,30.05,110.66,116.46,111.48,113.8,116.46,No Sensor,117.63,No Sensor,No Sensor,112.97,118.81,114.63,113.8,115.46,No Sensor,115.8,No Sensor,No Sensor,115.46,117.3,114.13,116.8,117.13,116.3
22.11.21 13:51:03,32.05,110.83,116.63,111.48,113.63,115.8,No Sensor,117.63,No Sensor,No Sensor,112.97,118.81,114.13,114.13,115.3,No Sensor,115.8,No Sensor,No Sensor,114.8,116.96,113.97,116.8,117.13,116.3
22.11.21 13:53:03,34.05,110.83,116.63,111.65,113.47,116.13,No Sensor,117.47,No Sensor,No Sensor,112.81,118.98,114.63,114.3,115.3,No Sensor,115.8,No Sensor,No Sensor,115.13,117.3,113.97,116.63,116.96,116.46
