Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
13.12.21 12:34:18,0.03,117.63,No Sensor,No Sensor,110.66,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.99,No Sensor,No Sensor,No Sensor,No Sensor,112.81,113.97,114.46,110.17,111.32,No Sensor,No Sensor,No Sensor
13.12.21 12:36:19,2.05,117.8,No Sensor,No Sensor,110.99,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.5,No Sensor,No Sensor,No Sensor,No Sensor,112.64,114.3,114.3,110.83,111.32,No Sensor,No Sensor,No Sensor
13.12.21 12:38:19,4.05,117.47,No Sensor,No Sensor,111.16,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.66,No Sensor,No Sensor,No Sensor,No Sensor,113.14,114.63,114.3,110.66,111.32,No Sensor,No Sensor,No Sensor
13.12.21 12:40:19,6.05,117.47,No Sensor,No Sensor,110.99,111.98,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.33,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.13,113.8,111.16,111.16,No Sensor,No Sensor,No Sensor
13.12.21 12:42:20,8.07,117.3,No Sensor,No Sensor,110.99,111.98,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.17,No Sensor,No Sensor,No Sensor,No Sensor,113.3,114.96,113.97,111.48,111.16,No Sensor,No Sensor,No Sensor
13.12.21 12:44:20,10.07,116.63,No Sensor,No Sensor,110.66,111.81,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.17,No Sensor,No Sensor,No Sensor,No Sensor,113.14,114.96,113.97,111.48,111.16,No Sensor,No Sensor,No Sensor
13.12.21 12:46:21,12.08,117.3,No Sensor,No Sensor,110.99,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.84,No Sensor,No Sensor,No Sensor,No Sensor,113.3,115.3,113.97,111.48,110.99,No Sensor,No Sensor,No Sensor
13.12.21 12:48:21,14.08,116.46,No Sensor,No Sensor,110.83,111.81,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.68,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.13,113.8,111.48,110.99,No Sensor,No Sensor,No Sensor
13.12.21 12:50:22,16.1,116.8,No Sensor,No Sensor,110.99,111.48,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.51,No Sensor,No Sensor,No Sensor,No Sensor,113.3,115.3,114.13,111.81,110.99,No Sensor,No Sensor,No Sensor
13.12.21 12:52:22,18.1,116.3,No Sensor,No Sensor,110.99,111.65,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.84,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.46,113.97,111.81,110.83,No Sensor,No Sensor,No Sensor
13.12.21 12:54:23,20.12,116.63,No Sensor,No Sensor,110.83,111.48,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110.17,No Sensor,No Sensor,No Sensor,No Sensor,113.47,115.46,114.13,111.98,110.99,No Sensor,No Sensor,No Sensor
13.12.21 12:56:23,22.12,116.46,No Sensor,No Sensor,110.66,111.65,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,110,No Sensor,No Sensor,No Sensor,No Sensor,113.3,115.46,113.97,111.98,110.66,No Sensor,No Sensor,No Sensor
13.12.21 12:58:24,24.13,116.3,No Sensor,No Sensor,110.83,111.48,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.68,No Sensor,No Sensor,No Sensor,No Sensor,113.47,115.46,113.8,111.98,110.83,No Sensor,No Sensor,No Sensor
13.12.21 13:00:24,26.13,116.13,No Sensor,No Sensor,110.66,110.83,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.35,No Sensor,No Sensor,No Sensor,No Sensor,113.47,115.46,113.63,111.81,110.5,No Sensor,No Sensor,No Sensor
13.12.21 13:02:24,28.13,116.3,No Sensor,No Sensor,110.66,111.48,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.68,No Sensor,No Sensor,No Sensor,No Sensor,113.63,115.63,113.97,111.65,110.99,No Sensor,No Sensor,No Sensor
13.12.21 13:04:25,30.15,116.46,No Sensor,No Sensor,110.66,111.16,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.35,No Sensor,No Sensor,No Sensor,No Sensor,113.3,115.8,113.8,111.81,110.83,No Sensor,No Sensor,No Sensor
13.12.21 13:06:25,32.15,116.3,No Sensor,No Sensor,110.83,111.16,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.35,No Sensor,No Sensor,No Sensor,No Sensor,113.47,115.8,113.97,111.98,110.83,No Sensor,No Sensor,No Sensor
13.12.21 13:08:26,34.17,115.96,No Sensor,No Sensor,110.5,110.83,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,108.86,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.63,113.3,111.81,110.99,No Sensor,No Sensor,No Sensor
13.12.21 13:10:26,36.17,115.96,No Sensor,No Sensor,110.66,110.66,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,108.86,No Sensor,No Sensor,No Sensor,No Sensor,113.3,115.63,113.47,111.81,110.66,No Sensor,No Sensor,No Sensor
13.12.21 13:12:27,38.18,116.13,No Sensor,No Sensor,110.5,110.83,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,109.02,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.63,113.63,111.81,110.66,No Sensor,No Sensor,No Sensor
13.12.21 13:14:27,40.18,115.63,No Sensor,No Sensor,110.33,110.66,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,108.37,No Sensor,No Sensor,No Sensor,No Sensor,113.14,115.63,113.47,111.65,110.17,No Sensor,No Sensor,No Sensor
