Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
14.12.21 12:27:05,0.03,No Sensor,No Sensor,No Sensor,118.31,120.16,No Sensor,No Sensor,No Sensor,120.5,120.5,No Sensor,118.31,No Sensor,No Sensor,No Sensor,No Sensor,119.15,118.64,115.3,No Sensor,119.99,No Sensor,No Sensor,111.98
14.12.21 12:29:06,2.05,No Sensor,No Sensor,No Sensor,118.14,120.33,No Sensor,No Sensor,No Sensor,119.65,119.65,No Sensor,118.14,No Sensor,No Sensor,No Sensor,No Sensor,118.14,119.65,115.8,No Sensor,119.65,No Sensor,No Sensor,111.81
14.12.21 12:31:06,4.05,No Sensor,No Sensor,No Sensor,117.8,120.33,No Sensor,No Sensor,No Sensor,119.48,119.15,No Sensor,118.14,No Sensor,No Sensor,No Sensor,No Sensor,117.97,119.65,115.8,No Sensor,119.48,No Sensor,No Sensor,112.31
14.12.21 12:33:07,6.07,No Sensor,No Sensor,No Sensor,117.63,120.16,No Sensor,No Sensor,No Sensor,118.64,118.64,No Sensor,117.97,No Sensor,No Sensor,No Sensor,No Sensor,117.13,119.65,115.96,No Sensor,119.15,No Sensor,No Sensor,112.14
14.12.21 12:35:08,8.08,No Sensor,No Sensor,No Sensor,117.63,120.5,No Sensor,No Sensor,No Sensor,118.81,118.64,No Sensor,117.97,No Sensor,No Sensor,No Sensor,No Sensor,116.96,119.65,116.3,No Sensor,118.81,No Sensor,No Sensor,112.47
14.12.21 12:37:08,10.08,No Sensor,No Sensor,No Sensor,117.47,120.16,No Sensor,No Sensor,No Sensor,119.15,118.31,No Sensor,117.97,No Sensor,No Sensor,No Sensor,No Sensor,116.8,119.99,116.63,No Sensor,118.81,No Sensor,No Sensor,112.31
14.12.21 12:39:09,12.1,No Sensor,No Sensor,No Sensor,117.3,120.5,No Sensor,No Sensor,No Sensor,118.64,118.47,No Sensor,117.63,No Sensor,No Sensor,No Sensor,No Sensor,116.46,119.82,116.46,No Sensor,118.47,No Sensor,No Sensor,112.14
14.12.21 12:41:10,14.12,No Sensor,No Sensor,No Sensor,117.47,120.33,No Sensor,No Sensor,No Sensor,118.64,118.64,No Sensor,117.8,No Sensor,No Sensor,No Sensor,No Sensor,115.8,119.65,116.63,No Sensor,118.31,No Sensor,No Sensor,112.14
14.12.21 12:43:11,16.13,No Sensor,No Sensor,No Sensor,117.13,120.33,No Sensor,No Sensor,No Sensor,118.81,118.47,No Sensor,117.8,No Sensor,No Sensor,No Sensor,No Sensor,116.13,120.16,116.63,No Sensor,117.97,No Sensor,No Sensor,111.98
14.12.21 12:45:11,18.13,No Sensor,No Sensor,No Sensor,117.13,120.16,No Sensor,No Sensor,No Sensor,118.81,118.14,No Sensor,117.63,No Sensor,No Sensor,No Sensor,No Sensor,116.13,119.82,116.46,No Sensor,117.63,No Sensor,No Sensor,112.14
