Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
13.12.21 12:34:18,0.03,No Sensor,No Sensor,114.13,No Sensor,111.81,No Sensor,No Sensor,114.46,No Sensor,No Sensor,114.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.81,No Sensor,116.63,No Sensor,No Sensor,113.97,No Sensor,111.98
13.12.21 12:36:19,2.05,No Sensor,No Sensor,113.8,No Sensor,112.14,No Sensor,No Sensor,113.63,No Sensor,No Sensor,114.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.63,No Sensor,115.8,No Sensor,No Sensor,113.63,No Sensor,112.31
13.12.21 12:38:19,4.05,No Sensor,No Sensor,113.97,No Sensor,112.31,No Sensor,No Sensor,113.3,No Sensor,No Sensor,115.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.13,No Sensor,114.96,No Sensor,No Sensor,114.13,No Sensor,112.47
13.12.21 12:40:19,6.05,No Sensor,No Sensor,113.3,No Sensor,112.31,No Sensor,No Sensor,112.81,No Sensor,No Sensor,115.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.96,No Sensor,114.13,No Sensor,No Sensor,114.13,No Sensor,112.14
13.12.21 12:42:20,8.07,No Sensor,No Sensor,113.63,No Sensor,112.64,No Sensor,No Sensor,112.64,No Sensor,No Sensor,115.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.8,No Sensor,113.8,No Sensor,No Sensor,113.97,No Sensor,112.14
13.12.21 12:44:20,10.07,No Sensor,No Sensor,113.63,No Sensor,112.47,No Sensor,No Sensor,112.14,No Sensor,No Sensor,116.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.96,No Sensor,113.63,No Sensor,No Sensor,114.13,No Sensor,112.31
13.12.21 12:46:21,12.08,No Sensor,No Sensor,113.3,No Sensor,112.47,No Sensor,No Sensor,112.31,No Sensor,No Sensor,116.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.13,No Sensor,113.3,No Sensor,No Sensor,114.46,No Sensor,112.64
13.12.21 12:48:21,14.08,No Sensor,No Sensor,113.47,No Sensor,112.47,No Sensor,No Sensor,111.98,No Sensor,No Sensor,116.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.13,No Sensor,113.14,No Sensor,No Sensor,114.3,No Sensor,112.81
13.12.21 12:50:22,16.1,No Sensor,No Sensor,113.63,No Sensor,112.64,No Sensor,No Sensor,111.81,No Sensor,No Sensor,116.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.3,No Sensor,112.97,No Sensor,No Sensor,113.97,No Sensor,112.47
13.12.21 12:52:22,18.1,No Sensor,No Sensor,113.3,No Sensor,112.31,No Sensor,No Sensor,111.81,No Sensor,No Sensor,116.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.3,No Sensor,112.31,No Sensor,No Sensor,114.13,No Sensor,112.81
13.12.21 12:54:23,20.12,No Sensor,No Sensor,113.14,No Sensor,112.31,No Sensor,No Sensor,111.81,No Sensor,No Sensor,116.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.96,No Sensor,112.31,No Sensor,No Sensor,113.97,No Sensor,112.31
13.12.21 12:56:23,22.12,No Sensor,No Sensor,113.3,No Sensor,111.98,No Sensor,No Sensor,111.32,No Sensor,No Sensor,115.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.96,No Sensor,112.14,No Sensor,No Sensor,113.97,No Sensor,112.31
13.12.21 12:58:24,24.13,No Sensor,No Sensor,113.14,No Sensor,111.98,No Sensor,No Sensor,111.32,No Sensor,No Sensor,116.13,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.3,No Sensor,112.31,No Sensor,No Sensor,113.97,No Sensor,112.14
13.12.21 13:00:24,26.13,No Sensor,No Sensor,112.97,No Sensor,112.31,No Sensor,No Sensor,111.48,No Sensor,No Sensor,115.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.96,No Sensor,112.14,No Sensor,No Sensor,113.47,No Sensor,112.31
13.12.21 13:02:24,28.13,No Sensor,No Sensor,112.97,No Sensor,112.47,No Sensor,No Sensor,111.48,No Sensor,No Sensor,115.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.8,No Sensor,112.47,No Sensor,No Sensor,113.8,No Sensor,112.31
13.12.21 13:04:25,30.15,No Sensor,No Sensor,112.81,No Sensor,112.14,No Sensor,No Sensor,110.99,No Sensor,No Sensor,115.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.46,No Sensor,111.98,No Sensor,No Sensor,113.63,No Sensor,111.81
13.12.21 13:06:25,32.15,No Sensor,No Sensor,112.14,No Sensor,111.81,No Sensor,No Sensor,110.99,No Sensor,No Sensor,115.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.46,No Sensor,111.65,No Sensor,No Sensor,113.63,No Sensor,111.65
13.12.21 13:08:26,34.17,No Sensor,No Sensor,111.98,No Sensor,111.81,No Sensor,No Sensor,110.5,No Sensor,No Sensor,115.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,115.46,No Sensor,111.32,No Sensor,No Sensor,113.3,No Sensor,111.65
