Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
11.01.22 14:20:31,0.03,119.15,119.31,119.99,120.5,115.8,118.81,117.13,116.46,114.13,117.97,119.15,117.3,115.8,117.3,118.14,116.63,119.31,117.63,117.8,117.8,119.48,117.3,118.47,112.47
11.01.22 14:22:32,2.05,117.97,119.15,118.31,120.5,116.13,117.3,117.3,116.46,113.97,117.97,119.48,117.47,115.3,117.3,117.8,115.8,119.48,117.97,117.63,117.63,119.99,117.13,118.31,112.81
11.01.22 14:24:33,4.07,116.8,119.48,117.3,120.16,115.8,115.63,117.13,116.3,113.14,117.8,119.15,116.46,114.46,116.13,117.47,115.3,118.98,117.3,116.63,117.3,118.81,116.8,117.3,111.65
11.01.22 14:26:34,6.08,116.3,119.48,116.13,119.99,115.96,115.3,116.63,115.96,112.81,117.97,119.15,116.3,113.97,115.96,117.63,114.63,118.81,116.8,116.46,117.13,118.81,116.96,116.63,110.99
11.01.22 14:28:35,8.1,115.96,119.15,115.96,119.82,115.8,114.46,116.3,115.96,112.47,117.47,119.15,115.3,114.13,115.46,117.8,113.8,118.31,117.47,115.8,116.46,118.64,116.3,116.46,110
11.01.22 14:30:36,10.12,115.46,119.31,114.96,119.99,115.3,113.63,116.8,115.96,112.64,117.3,118.98,115.8,114.13,115.63,117.3,113.47,117.8,117.3,115.8,116.46,118.98,116.8,115.96,110.99
11.01.22 14:32:37,12.13,115.13,118.98,114.8,119.65,115.63,112.97,116.3,115.63,112.31,117.13,118.98,115.46,114.13,115.63,117.3,113.14,118.47,116.63,115.13,116.13,118.64,115.96,115.8,110.33
11.01.22 14:34:38,14.15,114.96,118.98,114.46,120.16,115.63,112.64,116.13,115.8,111.98,116.63,118.47,114.96,114.3,115.3,117.63,112.31,118.14,116.63,115.13,115.8,118.14,116.3,115.96,109.84
11.01.22 14:36:39,16.17,114.63,118.98,114.3,119.99,115.63,112.14,116.63,115.46,112.47,116.63,118.98,114.96,113.97,114.96,117.3,112.64,117.8,116.3,114.46,115.3,118.14,115.46,115.46,109.35
11.01.22 14:38:40,18.18,114.63,118.81,113.97,119.99,115.8,111.98,116.46,115.3,112.47,116.46,118.31,114.8,114.13,114.96,116.96,112.47,117.3,116.8,114.8,115.46,117.97,115.63,115.46,109.68
11.01.22 14:40:41,20.2,114.3,118.64,113.47,119.48,115.3,111.48,115.63,115.46,112.47,115.96,118.47,113.63,113.47,114.63,116.8,111.81,117.3,115.8,114.3,115.3,117.97,116.3,115.13,110
11.01.22 14:42:42,22.22,114.63,119.15,113.14,119.48,115.3,111.32,116.3,115.3,112.14,116.3,118.47,114.13,113.63,114.46,116.63,112.31,116.96,115.8,114.63,115.46,118.81,115.46,114.8,109.19
11.01.22 14:44:44,24.25,114.3,118.81,113.14,119.48,115.13,111.32,116.13,115.46,111.81,116.3,118.47,114.46,113.97,114.46,116.46,111.81,117.13,115.8,114.96,115.3,117.63,115.8,115.13,109.35
11.01.22 14:46:45,26.27,114.13,118.14,113.3,119.31,114.63,110.83,115.8,115.46,111.81,116.13,118.31,113.8,113.14,113.8,115.96,112.14,116.96,115.3,114.3,114.8,117.47,115.3,114.8,107.88
11.01.22 14:48:46,28.28,113.97,118.64,112.97,118.81,115.13,110.66,115.96,115.13,111.81,115.96,117.97,113.97,113.63,114.3,115.8,111.81,116.46,114.8,114.63,114.8,117.47,114.96,114.63,108.37
11.01.22 14:50:47,30.3,113.97,117.97,112.81,119.15,114.3,110.33,115.63,114.96,111.48,116.13,118.14,114.13,113.3,113.63,116.46,111.48,116.63,115.8,114.13,115.13,116.8,114.96,114.8,108.53
11.01.22 14:52:48,32.32,113.47,117.97,112.81,118.81,114.63,110.33,115.63,114.63,111.65,115.8,117.8,113.63,113.97,114.13,116.46,111.32,117.13,114.46,113.97,115.13,117.63,115.3,114.8,108.53
11.01.22 14:54:49,34.33,113.47,117.97,112.64,118.81,114.46,110.17,115.3,114.63,111.65,115.8,117.8,113.47,113.3,113.8,116.13,110.66,116.8,114.8,113.97,114.8,117.8,114.96,114.3,108.04
11.01.22 14:56:50,36.35,113.3,117.63,112.47,118.31,114.3,110.66,114.96,114.63,111.16,115.8,117.47,112.97,112.64,113.97,115.96,110.5,116.63,114.96,113.63,114.63,116.96,115.13,113.8,108.2
11.01.22 14:58:51,38.37,113.14,117.3,112.47,118.64,113.8,110.33,115.13,114.46,110.99,115.8,117.3,113.3,112.47,113.97,115.46,110.33,116.63,113.97,113.63,114.3,116.63,114.96,113.97,108.2
