Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
30.11.21 13:13:36,0.03,116.3,No Sensor,No Sensor,114.46,117.3,116.63,117.8,No Sensor,119.15,No Sensor,No Sensor,118.98,116.96,115.3,117.3,114.63,118.31,No Sensor,No Sensor,No Sensor,119.82,115.96,118.47,116.46
30.11.21 13:15:36,2.03,116.13,No Sensor,No Sensor,114.46,117.97,116.96,117.47,No Sensor,118.47,No Sensor,No Sensor,119.48,116.63,115.13,117.3,114.63,119.15,No Sensor,No Sensor,No Sensor,119.99,115.8,117.8,116.46
30.11.21 13:17:36,4.03,116.13,No Sensor,No Sensor,114.13,117.97,117.13,116.96,No Sensor,117.47,No Sensor,No Sensor,119.48,116.3,114.96,116.8,114.63,119.31,No Sensor,No Sensor,No Sensor,120.16,115.63,117.13,116.96
30.11.21 13:19:36,6.03,115.8,No Sensor,No Sensor,114.8,118.14,117.3,116.46,No Sensor,117.47,No Sensor,No Sensor,119.65,116.46,115.63,117.3,114.96,119.99,No Sensor,No Sensor,No Sensor,119.99,116.13,117.13,117.13
30.11.21 13:21:36,8.03,115.46,No Sensor,No Sensor,114.46,117.97,117.47,116.3,No Sensor,116.3,No Sensor,No Sensor,119.15,116.13,115.46,117.13,114.8,119.31,No Sensor,No Sensor,No Sensor,119.99,115.96,116.63,116.8
30.11.21 13:23:37,10.05,115.46,No Sensor,No Sensor,114.13,118.14,117.63,115.96,No Sensor,116.13,No Sensor,No Sensor,119.65,115.96,115.3,116.96,114.46,119.82,No Sensor,No Sensor,No Sensor,119.65,115.96,116.3,116.96
30.11.21 13:25:37,12.05,115.13,No Sensor,No Sensor,113.8,117.97,117.3,115.63,No Sensor,115.63,No Sensor,No Sensor,119.48,116.13,115.13,116.8,114.46,119.99,No Sensor,No Sensor,No Sensor,119.65,115.8,116.13,116.46
30.11.21 13:27:37,14.05,114.96,No Sensor,No Sensor,113.63,118.14,117.63,115.46,No Sensor,116.3,No Sensor,No Sensor,119.15,115.96,115.46,116.8,114.8,120.16,No Sensor,No Sensor,No Sensor,119.99,115.8,116.13,116.46
30.11.21 13:29:37,16.05,114.8,No Sensor,No Sensor,113.8,118.14,117.47,115.13,No Sensor,115.46,No Sensor,No Sensor,118.98,115.8,115.3,116.63,114.3,120.16,No Sensor,No Sensor,No Sensor,119.48,115.63,115.96,116.63
30.11.21 13:31:37,18.05,114.8,No Sensor,No Sensor,113.8,117.97,117.47,114.96,No Sensor,115.8,No Sensor,No Sensor,119.48,115.63,115.3,116.63,114.3,120.16,No Sensor,No Sensor,No Sensor,119.48,115.8,115.63,116.46
