Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
15.11.21 11:39:08,0.03,107.71,105.76,105.6,111.98,105.44,107.55,110.33,108.37,108.53,107.39,113.3,108.69,107.55,111.98,106.41,108.69,109.84,108.2,110.66,108.53,107.06,108.37,104.79,107.06
15.11.21 11:41:08,2.03,107.39,106.09,105.44,111.32,105.93,107.23,110,108.53,106.41,107.71,112.81,108.69,107.55,110.5,106.74,108.04,109.02,108.37,110.33,108.2,107.39,108.37,104.63,107.23
15.11.21 11:43:08,4.03,107.23,106.25,105.44,110.66,105.76,106.57,109.84,108.2,105.44,107.55,111.81,108.53,107.71,109.84,106.9,108.2,109.02,108.37,110.17,107.88,107.39,108.86,104.63,107.23
15.11.21 11:45:09,6.05,106.9,106.25,105.28,110,105.76,106.25,109.35,107.88,104.47,107.55,111.16,108.69,107.55,108.69,106.9,107.55,108.53,108.2,109.68,107.55,107.71,108.2,104.47,106.57
15.11.21 11:47:09,8.05,107.06,106.09,104.95,109.35,105.6,106.41,109.19,107.55,104.15,107.23,110.66,108.53,107.39,108.04,107.39,107.39,108.2,108.37,109.84,107.23,107.55,108.2,104.47,106.9
15.11.21 11:49:09,10.05,106.74,106.41,105.12,109.02,105.76,106.25,108.86,107.71,103.82,107.06,110.33,108.37,107.55,107.39,107.55,106.41,108.04,108.2,109.51,107.23,107.88,108.04,104.63,106.9
15.11.21 11:51:09,12.05,106.41,106.25,104.79,108.53,105.44,106.09,108.86,107.88,103.66,106.9,109.84,108.2,107.39,106.74,107.39,106.25,107.71,108.2,109.35,107.23,107.55,108.2,104.63,106.74
15.11.21 11:53:09,14.05,106.09,106.25,104.63,108.2,105.28,106.25,108.69,107.55,103.82,106.9,109.35,108.2,107.06,106.57,107.55,106.25,107.71,108.37,109.51,106.9,108.04,108.04,104.63,106.57
15.11.21 11:55:09,16.05,106.09,105.93,104.31,108.37,105.28,105.93,108.69,107.39,103.5,106.57,108.86,108.04,107.06,106.09,107.23,106.25,107.71,108.04,109.51,106.74,107.39,107.88,104.47,106.57
15.11.21 11:57:10,18.07,106.41,105.93,104.31,108.53,105.12,105.76,108.2,107.55,103.5,106.9,108.37,108.04,107.06,105.76,106.9,106.41,107.55,108.2,109.19,106.9,107.55,108.2,104.47,106.41
15.11.21 11:59:10,20.07,106.25,106.25,104.31,108.2,105.12,105.6,108.37,107.39,103.34,106.74,108.53,107.88,106.74,105.76,106.9,106.09,107.23,107.88,109.19,106.41,107.71,108.04,104.15,106.09
15.11.21 12:01:10,22.07,105.93,105.93,104.15,108.2,105.12,105.44,108.37,107.23,103.18,106.57,108.2,107.88,106.9,105.6,106.9,106.09,107.06,108.04,109.19,106.74,107.23,107.88,103.82,106.57
15.11.21 12:03:10,24.07,106.09,105.93,103.98,108.04,104.95,105.6,108.37,107.23,103.18,107.06,107.88,108.04,106.57,105.44,106.57,106.09,107.23,107.88,109.19,106.09,107.39,107.55,104.15,106.09
15.11.21 12:05:11,26.08,105.76,105.76,103.98,107.71,104.79,104.95,107.88,107.23,103.18,106.9,108.2,107.71,106.57,105.28,107.06,106.09,106.9,108.04,109.02,106.57,107.55,107.88,104.31,105.93
15.11.21 12:07:11,28.08,105.93,105.76,103.82,107.88,104.63,105.44,107.88,106.9,103.18,106.57,107.88,107.55,106.57,105.28,106.74,106.09,107.23,107.71,109.02,106.41,107.39,107.55,104.15,106.09
15.11.21 12:09:11,30.08,105.76,105.76,103.82,107.55,105.12,104.95,107.88,106.9,103.18,106.41,107.55,107.23,106.25,105.12,106.41,105.76,106.74,107.71,108.86,106.41,107.55,107.71,103.98,105.93
15.11.21 12:11:11,32.08,105.28,105.28,103.34,107.06,104.63,104.79,107.71,106.57,102.86,105.93,107.71,107.39,106.25,104.95,106.41,105.6,106.74,107.23,108.69,106.25,107.23,107.39,103.66,105.76
15.11.21 12:13:11,34.08,105.28,105.44,103.66,107.23,104.79,104.79,107.55,106.9,102.53,106.09,107.88,107.06,106.09,104.95,106.41,105.6,106.74,107.23,108.53,106.41,107.39,107.39,103.98,105.6
15.11.21 12:15:11,36.08,104.95,105.12,103.18,106.74,104.63,104.47,107.71,106.57,102.7,106.09,107.55,107.06,105.76,104.95,106.41,105.28,106.57,107.06,108.69,105.76,107.23,106.9,103.66,105.44
15.11.21 12:17:12,38.1,105.28,105.44,103.34,106.74,104.47,104.47,107.23,106.25,102.53,105.93,107.39,107.06,105.76,104.95,106.09,105.28,106.74,106.9,108.37,105.44,107.23,107.39,103.5,105.44
15.11.21 12:19:12,40.1,105.12,105.6,103.02,106.9,104.31,103.98,107.06,106.25,102.7,105.76,107.39,107.23,105.76,104.95,106.25,105.28,106.57,107.23,108.53,105.44,107.23,107.23,103.66,104.95
15.11.21 12:21:12,42.1,104.63,104.95,103.02,106.74,104.31,103.98,107.06,106.09,102.37,105.6,107.23,106.74,105.44,104.63,105.93,104.95,106.25,106.74,108.2,105.44,106.9,106.74,103.34,104.95
