Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
10.01.22 13:32:04,0.03,112.31,114.8,114.8,114.13,116.96,109.84,115.63,113.97,111.81,114.46,115.8,114.3,114.63,118.81,111.16,112.97,116.13,109.35,113.47,110,107.71,110.66,115.13,117.97
10.01.22 13:34:05,2.05,112.14,114.13,113.97,113.47,115.96,110,114.46,113.97,112.14,114.46,115.3,113.97,114.3,117.97,110.99,113.14,114.3,109.84,113.47,109.84,108.37,110.99,114.8,118.14
10.01.22 13:36:06,4.07,112.14,113.97,112.81,112.31,114.63,109.84,113.63,113.63,111.98,114.3,114.63,113.97,114.63,116.63,110.83,112.97,113.3,109.51,113.63,109.35,108.69,111.16,114.13,117.8
10.01.22 13:38:07,6.08,111.81,113.3,112.64,111.98,113.97,109.68,113.3,113.3,112.31,114.63,114.46,113.47,114.63,116.3,110.66,112.64,111.98,109.68,113.3,109.02,109.02,111.16,113.63,117.63
10.01.22 13:40:08,8.1,111.81,112.81,111.48,111.32,113.14,109.35,112.31,113.14,112.14,114.8,113.97,113.3,114.3,115.46,110.17,112.64,110.66,109.68,113.3,108.69,108.86,111.16,113.3,117.63
10.01.22 13:42:10,10.13,111.65,112.64,111.48,111.16,112.47,109.19,111.65,112.81,111.98,114.63,113.63,112.97,114.63,114.8,109.84,112.64,110.17,109.51,113.14,108.69,108.86,110.99,112.81,117.47
10.01.22 13:44:11,12.15,111.48,112.47,111.16,110.83,112.14,109.02,111.81,112.97,112.14,114.46,113.3,112.97,114.8,114.3,110.33,112.81,110.17,109.35,113.3,108.69,108.69,111.16,112.97,117.63
10.01.22 13:46:12,14.17,111.48,112.14,110.99,110.33,111.32,108.37,111.16,112.31,111.98,114.3,113.3,112.81,114.63,113.97,109.68,112.31,109.84,109.19,112.97,108.37,108.86,110.83,113.14,117.63
10.01.22 13:48:13,16.18,111.65,112.31,110.5,110.33,111.16,108.37,110.83,112.31,112.14,114.46,112.97,112.64,114.3,113.63,109.51,111.98,110,109.51,112.97,108.04,108.69,110.83,113.3,117.3
10.01.22 13:50:14,18.2,111.48,111.81,110.33,110.33,110.33,108.2,110.83,112.31,112.14,114.46,112.97,112.97,114.46,113.14,109.19,112.14,110,109.35,113.14,108.37,108.53,110.99,112.97,117.47
10.01.22 13:52:15,20.22,111.32,111.81,110.33,110.17,110,108.04,110.5,112.14,111.98,114.3,112.64,112.64,114.13,112.97,109.02,111.98,109.51,109.19,112.81,107.88,108.2,110.83,113.3,117.13
10.01.22 13:54:16,22.23,111.16,111.81,110.33,110,110.17,108.04,110.5,112.14,111.98,114.3,112.81,112.97,114.46,112.97,109.35,111.98,109.51,109.35,112.97,107.88,108.53,110.66,112.97,117.13
10.01.22 13:56:17,24.25,110.83,111.16,110,109.51,109.68,107.55,110.66,111.65,111.65,113.8,112.31,112.31,113.63,112.14,109.19,111.81,109.51,109.02,112.14,107.39,108.37,110.5,112.81,116.63
10.01.22 13:58:18,26.27,111.16,111.32,109.68,109.84,109.68,107.88,110.5,111.98,111.32,114.13,112.14,112.31,113.8,112.47,109.19,111.32,109.35,108.69,112.64,107.39,108.2,110.5,112.64,116.96
10.01.22 14:00:19,28.28,110.66,111.16,109.51,109.35,109.68,108.04,110.5,111.81,111.48,113.97,111.98,112.47,113.47,112.31,109.19,111.48,109.68,108.86,112.64,107.55,108.04,110.5,112.47,116.8
10.01.22 14:02:20,30.3,110.99,111.32,109.19,109.19,109.84,107.88,110.5,111.65,111.16,113.8,111.81,112.14,113.3,112.31,109.19,111.16,109.02,108.53,112.31,107.06,108.04,110.17,112.14,116.3
10.01.22 14:04:21,32.32,110.5,111.32,109.19,108.86,109.35,107.55,109.84,111.65,110.99,113.63,111.48,111.81,113.3,112.64,108.69,110.99,108.53,108.37,112.14,107.06,107.88,110.17,112.31,116.3
10.01.22 14:06:22,34.33,110.5,110.66,108.86,108.69,109.19,107.39,109.84,111.32,110.99,113.3,111.48,111.65,112.97,112.47,108.37,110.66,108.37,108.2,111.98,106.74,107.55,110.17,112.14,116.13
10.01.22 14:08:24,36.37,110.33,110.66,108.86,108.69,109.35,107.55,109.68,111.16,110.66,113.3,111.48,111.81,112.97,112.31,108.53,110.83,108.37,107.88,111.98,106.41,107.55,110,111.98,116.3
10.01.22 14:10:25,38.38,110.5,110.5,108.69,108.2,109.19,107.39,109.68,110.99,110.66,113.3,111.32,111.65,112.64,112.31,108.53,110.5,108.2,108.04,111.81,106.41,107.55,109.68,111.81,115.96
10.01.22 14:12:26,40.4,110.5,110.66,108.2,107.88,109.19,107.39,109.35,111.16,110.5,113.3,111.16,111.65,112.64,111.81,108.2,110.33,108.04,107.71,111.32,106.41,107.39,109.35,111.32,115.96
10.01.22 14:14:27,42.42,109.68,110.66,108.53,108.04,109.02,107.06,109.35,110.66,110.33,112.97,110.66,111.16,112.14,111.81,108.2,110.5,107.88,107.39,111.16,105.93,107.39,109.19,111.32,115.8
10.01.22 14:16:28,44.43,109.84,110.5,108.2,107.71,108.86,106.74,109.02,110.83,110.33,112.81,110.99,111.32,112.14,111.81,108.2,110.17,107.39,107.71,111.32,106.09,107.23,109.51,111.32,115.8
10.01.22 14:18:29,46.45,109.84,110,108.2,107.55,108.86,106.41,108.86,110.66,110.17,112.81,110.5,110.99,111.81,111.65,107.71,109.84,107.71,107.23,110.83,105.6,107.06,108.86,110.99,115.63
10.01.22 14:20:30,48.47,109.35,109.84,107.71,107.23,108.53,106.74,109.19,110.33,110,112.47,110.5,110.83,111.65,111.48,107.71,109.51,106.9,107.23,110.83,105.44,106.74,109.19,110.66,115.13
10.01.22 14:22:31,50.48,109.68,109.68,107.39,107.23,108.53,106.25,108.86,110.5,110,112.64,110.33,110.5,111.65,111.32,107.39,109.19,106.74,107.23,110.5,105.44,106.9,108.86,110.66,115.3
10.01.22 14:24:32,52.5,109.51,109.68,107.23,106.9,108.2,106.25,108.69,110.17,109.84,112.47,110.17,110.5,111.32,111.48,107.55,109.51,106.74,107.06,110.5,105.12,106.74,108.86,110.5,114.8
10.01.22 14:26:33,54.52,109.68,109.68,107.39,106.9,108.04,105.93,108.69,110.33,110,112.47,109.84,110.5,111.32,111.32,107.23,109.19,106.9,107.06,110.66,105.28,106.9,108.86,110.66,115.3
10.01.22 14:28:34,56.53,109.02,109.51,107.23,106.74,108.2,106.09,108.2,109.84,109.68,111.98,109.68,110.17,110.66,110.99,107.23,108.86,106.57,106.9,110,105.12,106.57,108.37,110.33,114.96
10.01.22 14:30:35,58.55,109.02,109.35,107.06,106.74,108.2,105.93,108.2,110.17,109.84,112.14,109.84,110.33,110.99,111.16,107.39,109.02,106.41,106.9,110.33,105.12,106.57,108.53,110.17,114.8
10.01.22 14:32:36,60.57,108.86,109.19,106.57,106.09,108.04,105.76,107.71,109.84,109.68,111.98,109.35,110.17,110.83,110.66,107.06,108.69,106.41,106.41,110,104.79,106.25,108.53,110.17,114.63
10.01.22 14:34:37,62.58,108.53,109.02,106.41,106.09,107.71,105.6,107.88,109.51,109.51,111.65,109.51,110,110.66,110.99,106.9,108.86,106.25,106.25,109.68,104.47,106.25,107.88,110,114.8
