Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
06.12.21 09:43:13,0.03,122.53,No Sensor,120.66,118.98,130.61,No Sensor,No Sensor,117.63,122.53,120.33,117.13,No Sensor,No Sensor,126.8,119.65,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.8,114.46,No Sensor,112.31
06.12.21 09:45:13,2.03,123.04,No Sensor,119.48,119.65,131.65,No Sensor,No Sensor,119.65,120.83,119.15,118.31,No Sensor,No Sensor,126.12,119.31,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.47,114.46,No Sensor,112.31
06.12.21 09:47:13,4.03,122.53,No Sensor,119.82,119.65,129.05,No Sensor,No Sensor,118.47,121.68,122.36,117.3,No Sensor,No Sensor,124.92,120.5,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.81,114.13,No Sensor,112.97
06.12.21 09:49:14,6.05,121,No Sensor,118.98,119.15,132.52,No Sensor,No Sensor,119.15,122.53,121,117.8,No Sensor,No Sensor,123.89,118.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,114.46,No Sensor,111.65
06.12.21 09:51:14,8.05,121.17,No Sensor,118.64,118.47,134.27,No Sensor,No Sensor,118.14,123.89,122.36,118.64,No Sensor,No Sensor,124.75,118.81,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,114.3,No Sensor,110.5
06.12.21 09:53:16,10.08,122.02,No Sensor,117.8,118.14,131.65,No Sensor,No Sensor,118.47,122.19,121,117.13,No Sensor,No Sensor,124.23,118.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,114.46,No Sensor,111.81
06.12.21 09:55:16,12.08,120.66,No Sensor,118.47,118.47,129.22,No Sensor,No Sensor,117.97,122.7,120.5,116.8,No Sensor,No Sensor,123.55,117.97,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,114.3,No Sensor,110.33
06.12.21 09:57:16,14.08,121.51,No Sensor,117.97,118.64,133.22,No Sensor,No Sensor,118.14,124.57,121,116.3,No Sensor,No Sensor,123.55,118.31,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.15,114.46,No Sensor,111.81
06.12.21 09:59:17,16.1,121.17,No Sensor,117.8,116.8,132.52,No Sensor,No Sensor,117.97,123.55,121.85,116.8,No Sensor,No Sensor,124.4,117.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.15,114.3,No Sensor,112.64
06.12.21 10:01:17,18.1,121.51,No Sensor,117.63,117.13,130.78,No Sensor,No Sensor,118.98,122.87,123.55,115.8,No Sensor,No Sensor,123.55,118.31,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.15,114.46,No Sensor,111.16
06.12.21 10:03:17,20.1,122.02,No Sensor,117.3,116.13,131.65,No Sensor,No Sensor,117.97,123.89,121.68,117.63,No Sensor,No Sensor,124.75,116.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.31,114.63,No Sensor,112.81
06.12.21 10:05:17,22.1,121.85,No Sensor,118.14,116.96,129.91,No Sensor,No Sensor,119.15,122.02,120.83,117.63,No Sensor,No Sensor,123.38,118.31,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.98,112.97,No Sensor,112.47
06.12.21 10:07:17,24.1,121.85,No Sensor,118.14,116.63,131.48,No Sensor,No Sensor,118.64,122.36,122.87,116.8,No Sensor,No Sensor,123.38,117.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.81,112.64,No Sensor,110.17
06.12.21 10:09:18,26.12,122.87,No Sensor,118.98,116.13,129.91,No Sensor,No Sensor,117.8,122.53,121.68,117.47,No Sensor,No Sensor,122.53,118.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.65,114.13,No Sensor,110.83
06.12.21 10:11:18,28.12,123.04,No Sensor,118.31,116.96,131.65,No Sensor,No Sensor,115.96,123.04,121,117.63,No Sensor,No Sensor,124.23,116.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,119.48,112.97,No Sensor,109.84
06.12.21 10:13:18,30.12,122.53,No Sensor,117.97,116.46,133.05,No Sensor,No Sensor,117.97,122.87,121,117.47,No Sensor,No Sensor,121.68,116.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.81,112.97,No Sensor,110.99
06.12.21 10:15:18,32.12,122.87,No Sensor,118.47,116.13,130.78,No Sensor,No Sensor,119.31,122.53,122.87,115.13,No Sensor,No Sensor,123.89,116.13,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,112.31,No Sensor,109.35
06.12.21 10:17:18,34.12,121,No Sensor,118.14,115.63,130.78,No Sensor,No Sensor,117.97,122.53,121,118.14,No Sensor,No Sensor,122.7,116.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.8,112.31,No Sensor,110
06.12.21 10:19:19,36.13,121.51,No Sensor,116.96,115.8,129.05,No Sensor,No Sensor,118.81,122.53,120.33,117.47,No Sensor,No Sensor,123.21,114.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,112.31,No Sensor,109.19
06.12.21 10:21:19,38.13,122.36,No Sensor,116.63,115.13,130.61,No Sensor,No Sensor,117.8,122.02,121.68,116.96,No Sensor,No Sensor,122.53,114.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,112.81,No Sensor,108.86
06.12.21 10:23:19,40.13,121.51,No Sensor,116.96,115.46,129.05,No Sensor,No Sensor,117.8,122.02,121,116.8,No Sensor,No Sensor,121.34,117.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.47,112.47,No Sensor,109.51
06.12.21 10:25:19,42.13,122.87,No Sensor,115.96,115.13,128.18,No Sensor,No Sensor,115.96,121.68,120.33,115.8,No Sensor,No Sensor,121,115.13,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,112.31,No Sensor,109.02
06.12.21 10:27:19,44.13,122.02,No Sensor,116.3,113.97,128.35,No Sensor,No Sensor,116.3,121.68,121.68,116.13,No Sensor,No Sensor,121.34,115.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,111.98,No Sensor,110
06.12.21 10:29:19,46.13,121.68,No Sensor,114.96,113.97,128.35,No Sensor,No Sensor,116.96,121.68,121,115.3,No Sensor,No Sensor,120.33,114.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.97,111.98,No Sensor,109.68
06.12.21 10:31:20,48.15,121.85,No Sensor,116.3,114.46,129.74,No Sensor,No Sensor,116.46,122.02,121.51,115.46,No Sensor,No Sensor,120.83,117.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,111.48,No Sensor,108.53
06.12.21 10:33:20,50.15,121.17,No Sensor,116.3,114.3,130.78,No Sensor,No Sensor,115.8,122.53,118.98,116.13,No Sensor,No Sensor,121.17,115.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,111.16,No Sensor,108.2
06.12.21 10:35:20,52.15,122.87,No Sensor,116.13,113.63,129.05,No Sensor,No Sensor,117.47,122.53,118.47,117.63,No Sensor,No Sensor,120.33,115.13,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,111.32,No Sensor,107.39
06.12.21 10:37:20,54.15,122.02,No Sensor,114.13,113.47,131.48,No Sensor,No Sensor,115.8,122.02,121.51,114.8,No Sensor,No Sensor,121.17,114.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.47,110.66,No Sensor,108.37
06.12.21 10:39:21,56.17,122.02,No Sensor,116.46,113.14,128.18,No Sensor,No Sensor,116.13,121.68,119.65,117.97,No Sensor,No Sensor,120.66,114.96,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,110.66,No Sensor,108.37
06.12.21 10:41:21,58.17,122.36,No Sensor,114.46,113.8,131.48,No Sensor,No Sensor,116.8,122.53,122.19,115.46,No Sensor,No Sensor,120.66,115.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.64,110,No Sensor,108.53
06.12.21 10:43:21,60.17,120.16,No Sensor,114.96,112.97,130.61,No Sensor,No Sensor,115.13,122.53,118.31,116.13,No Sensor,No Sensor,119.99,113.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,110.99,No Sensor,106.57
06.12.21 10:45:21,62.17,121.17,No Sensor,114.8,112.97,127.49,No Sensor,No Sensor,114.96,120.83,120.33,115.46,No Sensor,No Sensor,121.17,114.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,110.5,No Sensor,106.9
06.12.21 10:47:21,64.17,121.17,No Sensor,113.8,111.65,129.91,No Sensor,No Sensor,115.63,121.17,122.36,116.46,No Sensor,No Sensor,119.65,113.97,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,110.33,No Sensor,106.9
06.12.21 10:49:22,66.18,121.51,No Sensor,114.13,112.97,129.91,No Sensor,No Sensor,116.63,120.33,119.65,115.3,No Sensor,No Sensor,120.33,114.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.63,109.19,No Sensor,106.57
06.12.21 10:51:22,68.18,122.53,No Sensor,114.96,113.8,127.49,No Sensor,No Sensor,113.3,121.17,121,116.46,No Sensor,No Sensor,119.99,114.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.8,109.35,No Sensor,106.57
06.12.21 10:53:22,70.18,120.66,No Sensor,114.63,113.3,127.32,No Sensor,No Sensor,114.46,120.33,121,114.13,No Sensor,No Sensor,119.65,114.46,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.97,109.35,No Sensor,107.39
06.12.21 10:55:22,72.18,121.51,No Sensor,114.96,112.81,126.63,No Sensor,No Sensor,115.96,120.33,118.98,114.8,No Sensor,No Sensor,118.64,115.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.8,109.35,No Sensor,109.02
06.12.21 10:57:23,74.2,120.83,No Sensor,112.64,112.64,130.61,No Sensor,No Sensor,113.97,120.16,118.81,115.96,No Sensor,No Sensor,119.99,113.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.13,109.68,No Sensor,106.25
06.12.21 10:59:23,76.2,120.16,No Sensor,112.81,112.14,131.48,No Sensor,No Sensor,115.46,121.17,119.65,115.46,No Sensor,No Sensor,117.8,113.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.3,109.02,No Sensor,105.6
06.12.21 11:01:23,78.2,121.51,No Sensor,112.81,112.14,127.49,No Sensor,No Sensor,114.3,118.64,120.33,115.13,No Sensor,No Sensor,118.31,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.31,108.86,No Sensor,105.93
06.12.21 11:03:23,80.2,120.16,No Sensor,111.81,111.48,129.05,No Sensor,No Sensor,114.96,119.82,119.65,115.96,No Sensor,No Sensor,118.64,113.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.97,108.37,No Sensor,104.95
06.12.21 11:05:24,82.22,121,No Sensor,112.31,111.98,126.63,No Sensor,No Sensor,115.63,120.33,121,115.63,No Sensor,No Sensor,119.31,113.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.8,107.39,No Sensor,105.76
06.12.21 11:07:24,84.22,120.66,No Sensor,113.3,110.99,129.91,No Sensor,No Sensor,115.63,118.31,120.33,113.8,No Sensor,No Sensor,118.64,113.97,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.97,107.88,No Sensor,105.28
06.12.21 11:09:24,86.22,119.65,No Sensor,111.48,111.32,129.05,No Sensor,No Sensor,115.8,119.99,119.65,116.3,No Sensor,No Sensor,117.3,112.14,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,118.14,108.37,No Sensor,107.06
06.12.21 11:11:24,88.22,120.5,No Sensor,112.14,111.81,130.43,No Sensor,No Sensor,114.3,120.66,123.38,113.97,No Sensor,No Sensor,117.47,112.47,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.3,107.23,No Sensor,103.18
06.12.21 11:13:24,90.22,121,No Sensor,112.81,110.5,128.18,No Sensor,No Sensor,115.3,119.48,119.48,114.8,No Sensor,No Sensor,117.8,113.3,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.8,107.55,No Sensor,105.6
06.12.21 11:15:24,92.22,120.5,No Sensor,112.14,110.99,129.91,No Sensor,No Sensor,115.13,118.31,121,115.63,No Sensor,No Sensor,117.13,114.8,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.63,107.39,No Sensor,104.63
06.12.21 11:17:25,94.23,121.51,No Sensor,111.65,110.66,129.05,No Sensor,No Sensor,113.63,120.33,118.47,115.3,No Sensor,No Sensor,117.63,110.99,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,117.13,107.55,No Sensor,105.12
06.12.21 11:19:25,96.23,120.16,No Sensor,111.81,110.99,129.91,No Sensor,No Sensor,115.3,120.83,118.31,114.13,No Sensor,No Sensor,118.64,110.83,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,116.96,107.39,No Sensor,105.76
