Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
22.11.21 13:19:02,0.03,123.21,121.17,124.57,119.48,119.15,No Sensor,123.21,123.38,124.4,117.8,120.33,119.31,123.04,122.36,123.72,125.43,123.72,115.46,No Sensor,121.85,120.83,118.81,115.96,119.48
22.11.21 13:21:02,2.03,123.04,121.34,124.4,120.5,119.65,No Sensor,124.4,122.02,123.89,118.31,120.83,119.48,123.04,122.36,123.72,125.09,123.55,115.3,No Sensor,122.02,120.5,116.3,116.8,119.31
22.11.21 13:23:02,4.03,124.23,121,123.38,122.36,120.83,No Sensor,123.38,122.7,122.87,118.47,121.17,119.99,122.36,122.19,124.75,124.4,123.55,115.63,No Sensor,121,120.5,117.47,118.64,119.82
22.11.21 13:25:02,6.03,123.21,122.02,124.06,122.02,120.16,No Sensor,124.4,119.65,123.04,118.31,121.17,118.14,122.53,122.53,122.7,124.23,122.87,116.13,No Sensor,121.68,121,116.8,117.8,119.99
22.11.21 13:27:02,8.03,124.06,121.51,123.72,120.33,120.16,No Sensor,123.04,119.48,122.87,119.15,121.51,119.48,122.53,122.36,122.87,123.38,123.21,115.8,No Sensor,121.17,121.85,115.96,117.97,120.5
22.11.21 13:29:03,10.05,124.75,120.16,122.02,120.5,119.48,No Sensor,121.51,118.47,123.04,119.31,121.85,118.14,122.53,122.53,125.26,123.89,123.04,116.3,No Sensor,121,121.17,117.13,117.97,120.16
22.11.21 13:31:03,12.05,124.75,120.83,123.55,120.66,120.66,No Sensor,121,119.65,122.53,118.81,121,118.98,122.02,122.87,123.38,123.04,122.87,116.3,No Sensor,120.5,121.34,116.46,117.63,119.65
22.11.21 13:33:03,14.05,124.75,120.66,123.55,121.68,121.34,No Sensor,119.65,117.97,120.83,119.48,121.34,119.82,122.53,122.19,124.23,123.72,123.04,115.8,No Sensor,119.99,121.34,116.3,116.46,120.5
22.11.21 13:35:03,16.05,123.55,121.17,122.7,119.99,119.82,No Sensor,119.48,120.5,122.19,118.14,121.34,120.16,122.36,122.7,125.77,123.04,123.38,115.63,No Sensor,120.66,120.66,116.46,117.8,120.33
22.11.21 13:37:03,18.05,123.21,120.5,120.83,121.85,119.82,No Sensor,119.99,119.65,121.17,118.98,121.34,119.82,121.34,122.36,122.02,122.53,122.87,116.3,No Sensor,120.16,121.34,117.63,116.63,120.16
22.11.21 13:39:03,20.05,123.21,119.82,121,118.98,120.5,No Sensor,119.48,117.63,121.68,118.64,121.68,118.31,121.68,122.53,123.89,122.02,122.19,115.8,No Sensor,119.65,121.17,116.8,117.97,120.16
22.11.21 13:41:03,22.05,123.21,119.99,121.34,121.51,120.16,No Sensor,119.65,117.47,121.68,119.15,121.51,120.33,122.36,122.36,124.06,121.17,122.19,115.8,No Sensor,119.31,121.34,116.8,116.96,120.33
22.11.21 13:43:03,24.05,123.55,119.82,119.82,119.82,119.82,No Sensor,119.65,117.13,121,118.31,120.66,117.63,121.85,122.02,123.72,121.51,121.34,115.46,No Sensor,118.14,121,117.13,116.8,120.33
22.11.21 13:45:03,26.05,123.04,120.33,119.31,119.48,119.82,No Sensor,118.14,117.13,121,117.8,121.85,117.63,122.19,122.02,123.21,121.17,122.36,115.3,No Sensor,119.82,121,116.63,118.81,119.15
22.11.21 13:47:03,28.05,122.7,120.16,121.85,118.98,119.82,No Sensor,118.81,116.63,120.5,117.8,121,119.15,121,122.02,124.57,120.83,122.02,115.8,No Sensor,117.97,121,116.46,117.97,119.82
22.11.21 13:49:03,30.05,123.72,120.33,121.34,119.15,119.99,No Sensor,117.63,117.97,122.02,117.8,121,118.81,121.17,122.02,121.68,120.5,121.85,115.8,No Sensor,118.98,121,116.96,118.14,119.99
22.11.21 13:51:03,32.05,123.21,118.14,120.66,119.48,120.16,No Sensor,117.8,115.63,120.33,118.14,120.5,120.83,120.83,121.85,122.19,120.5,121.34,115.8,No Sensor,117.63,120.66,116.8,117.8,118.98
22.11.21 13:53:03,34.05,122.7,119.48,121.51,118.31,120.16,No Sensor,117.63,117.97,120.16,117.47,120.33,118.47,121.34,121.51,122.53,121.34,120.5,115.3,No Sensor,117.8,120.33,115.63,118.64,118.81
22.11.21 13:55:03,36.05,122.19,119.65,121.17,119.31,119.31,No Sensor,118.14,116.63,121.17,117.63,120.83,116.96,120.16,121.51,122.02,119.48,120.16,115.3,No Sensor,116.8,120.16,116.3,116.8,119.31
22.11.21 13:57:04,38.07,123.04,119.31,120.5,118.98,120.33,No Sensor,115.63,115.96,120.33,117.3,120.5,117.63,120.83,121.51,121.51,119.65,119.82,114.96,No Sensor,117.13,120.33,115.46,117.47,118.98
22.11.21 13:59:04,40.07,124.23,119.15,120.33,119.31,119.31,No Sensor,116.3,114.8,119.82,117.3,120.16,118.31,121,120.5,120.66,119.31,121.51,114.46,No Sensor,117.3,119.82,116.3,117.8,119.48
22.11.21 14:01:04,42.07,122.53,118.64,119.99,118.47,119.99,No Sensor,116.8,115.8,120.33,117.8,120.33,118.64,120.66,121.68,122.02,119.65,120.16,115.46,No Sensor,116.63,119.99,115.46,116.96,118.31
22.11.21 14:03:04,44.07,122.53,118.14,119.31,118.14,118.98,No Sensor,117.13,115.13,119.82,117.63,118.98,117.63,120.83,121.17,122.7,119.99,120.16,114.46,No Sensor,116.8,119.65,115.46,116.96,118.14
22.11.21 14:05:04,46.07,122.7,119.15,120.66,120.33,118.31,No Sensor,116.46,115.96,120.16,117.13,119.99,116.63,119.82,120.83,123.04,119.65,120.5,114.8,No Sensor,116.3,119.65,115.13,117.63,118.47
22.11.21 14:07:04,48.07,122.19,118.14,119.31,117.13,119.31,No Sensor,116.3,114.3,119.31,117.13,119.31,116.46,120.66,120.33,121.17,119.31,120.5,114.46,No Sensor,115.8,120.16,115.13,117.3,118.64
22.11.21 14:09:04,50.07,123.21,119.15,119.82,119.31,118.64,No Sensor,114.96,114.3,119.31,117.13,120.5,114.96,119.65,121.17,120.5,118.81,120.5,114.46,No Sensor,115.96,119.99,115.96,117.47,118.14
22.11.21 14:11:04,52.07,122.19,118.14,120.33,119.65,118.98,No Sensor,115.3,115.63,119.82,116.63,119.99,118.64,120.33,121,120.5,118.31,121,114.46,No Sensor,115.8,119.31,115.46,116.13,117.8
22.11.21 14:13:04,54.07,122.7,117.97,119.65,118.98,119.15,No Sensor,116.46,113.14,119.65,116.8,119.48,116.63,121.34,121.34,121.68,119.15,120.5,114.3,No Sensor,114.8,120.33,114.8,114.96,117.47
22.11.21 14:15:04,56.07,122.87,117.97,118.81,119.15,118.47,No Sensor,114.3,113.8,118.64,116.96,119.65,116.8,119.99,120.66,119.15,117.97,120.33,114.3,No Sensor,115.96,119.82,114.3,115.63,118.14
22.11.21 14:17:04,58.07,123.04,118.47,120.16,118.64,119.65,No Sensor,115.46,114.8,118.81,117.3,119.15,116.46,119.82,120.83,120.83,118.14,118.98,114.13,No Sensor,116.46,119.65,113.63,116.3,117.8
22.11.21 14:19:05,60.08,122.19,118.81,119.65,118.64,119.31,No Sensor,116.46,115.46,118.47,116.8,118.47,116.8,120.33,121.34,121.51,118.81,120.16,114.46,No Sensor,115.3,119.65,115.46,116.3,118.14
22.11.21 14:21:05,62.08,121.34,117.97,118.81,117.63,118.81,No Sensor,115.63,115.3,119.48,116.63,118.14,115.3,119.99,120.16,121.68,118.81,119.82,113.14,No Sensor,115.13,119.15,113.8,115.63,116.63
22.11.21 14:23:05,64.08,122.19,118.14,118.14,117.8,118.98,No Sensor,114.63,113.14,119.65,115.8,118.31,116.13,119.48,120.83,122.02,118.81,119.82,113.8,No Sensor,115.96,119.65,115.46,114.63,117.63
22.11.21 14:25:05,66.08,122.19,117.13,117.3,118.47,117.47,No Sensor,114.13,115.13,119.31,116.63,118.98,116.63,119.99,120.33,120.5,119.15,119.82,113.8,No Sensor,115.13,119.65,114.63,116.63,117.63
22.11.21 14:27:05,68.08,122.19,117.8,117.97,117.97,117.8,No Sensor,115.3,112.64,118.98,116.3,118.98,117.63,119.82,119.82,121.85,117.8,119.31,113.47,No Sensor,116.13,119.31,114.3,115.46,117.3
22.11.21 14:29:05,70.08,122.19,117.13,119.65,117.97,118.47,No Sensor,116.46,114.46,118.64,116.63,118.14,118.14,119.31,119.48,120.5,118.64,118.98,113.97,No Sensor,115.3,118.98,115.46,114.8,117.63
22.11.21 14:31:05,72.08,121.85,116.8,118.47,116.46,118.81,No Sensor,114.3,114.3,117.8,116.13,118.14,118.31,119.99,119.99,120.66,117.8,120.16,113.47,No Sensor,115.46,118.81,115.13,115.96,117.63
22.11.21 14:33:05,74.08,122.19,116.96,118.47,116.96,117.8,No Sensor,113.63,114.8,118.81,116.3,118.64,114.13,119.65,119.15,120.16,118.47,118.81,113.63,No Sensor,114.46,117.97,114.3,115.96,116.96
22.11.21 14:35:06,76.1,122.19,117.8,117.13,117.3,118.31,No Sensor,114.46,113.14,118.81,116.13,118.47,115.96,118.98,119.99,121.17,117.13,119.82,113.8,No Sensor,113.8,118.64,114.3,114.63,117.3
22.11.21 14:37:06,78.1,121.85,117.8,117.63,117.13,119.31,No Sensor,113.3,113.47,118.98,115.8,116.96,117.3,119.99,119.82,119.48,117.8,119.31,113.97,No Sensor,115.3,118.64,115.13,117.63,117.97
